unidade,data_inicio,inicio,fim,duracao_h,num_ordem,tipo_ordem,status_ordem,previsao,atualizacao,categoria,mp_intervalo,is_preventiva,sistema,conjunto,item,descricao,problema,solucao,comentario,localizacao,id_equipamento
Mina A,2019-01-01,2019-01-01T10:28:59Z,2019-01-01T10:29:38Z,0.01,0,Mãe,Fechada,NA,2019-01-01T14:32:05Z,HMC,NA,FALSE,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,ERRO DE APROPRIAÇÃO DE CÓDIGO,HMC - EXEC MANUT,Erro De Apropriação De Código,Erro De Apropriação De Código,ERRO,HMC - EXEC MANUT,HAUL-0047
Mina A,2019-01-01,2019-01-01T10:32:34Z,2019-01-01T16:36:35Z,6.02,202000011481,Mãe,Fechada,NA,2019-01-01T22:20:09Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Completar,BX NIVEL DO LIQ ARREFECEDOR,HMC - EXEC MANUT,HAUL-0047
Mina A,2019-01-01,2019-01-01T10:32:34Z,2019-01-01T15:48:47Z,5.32,202000011481,Filha,Fechada,1968-12-31T09:00:00Z,2019-01-01T22:20:09Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Completar,BX NIVEL DO LIQ ARREFECEDOR,HMC - EXEC MANUT,HAUL-0047
Mina A,2019-01-01,2019-01-01T10:34:02Z,2019-01-01T10:37:03Z,0.05,202000011401,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:33:02Z,HMC,NA,FALSE,TRANSMISSAO DE FORCA,DIFERENCIAL,DIFERENCIAL,HMC - EXEC MANUT,Vedacao,Vedar,BX PRESSÃO DOP DIFERENCIAL,HMC - EXEC MANUT,HAUL-0050
Mina A,2019-01-01,2019-01-01T10:36:26Z,2019-01-01T10:52:14Z,0.26,202000011531,Mãe,Fechada,NA,2019-01-01T14:30:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,PRESSÃO DOS PNEUS,MPNS - EXEC MANUT,HAUL-0035
Mina A,2019-01-01,2019-01-01T10:36:26Z,2019-01-01T10:43:08Z,0.11,202000011531,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T14:30:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,NA,MPNS - EXEC MANUT,HAUL-0035
Mina A,2019-01-01,2019-01-01T10:42:04Z,2019-01-01T11:15:09Z,0.55,201904651828,Mãe,Fechada,NA,2019-01-01T14:41:23Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,MPNS - EXEC MANUT,HAUL-0155
Mina A,2019-01-01,2019-01-01T10:42:04Z,2019-01-01T11:15:09Z,0.55,201904651828,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T14:41:23Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,MPNS - EXEC MANUT,HAUL-0155
Mina A,2019-01-01,2019-01-01T10:43:08Z,2019-01-01T10:49:02Z,0.1,202000011531,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:30:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,PRESSÃO DOS PNEUS,MPNS - EXEC MANUT,HAUL-0035
Mina A,2019-01-01,2019-01-01T10:49:02Z,2019-01-01T10:52:14Z,0.05,202000011531,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:30:04Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,PRESSÃO DOS PNEUS,MPNS - EXEC MANUT,HAUL-0035
Mina A,2019-01-01,2019-01-01T11:02:31Z,2019-01-01T13:16:36Z,2.24,202000011632,Mãe,Fechada,NA,2019-01-01T14:32:30Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,MPNS - EXEC MANUT,Nivel Baixo,Completar,ALARMANDO LIQ ARREFECEDOR,MPNS - EXEC MANUT,HAUL-0053
Mina A,2019-01-01,2019-01-01T11:02:31Z,2019-01-01T13:16:36Z,2.25,202000011632,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T14:32:30Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,MPNS - EXEC MANUT,Nivel Baixo,Completar,NA,MPNS - EXEC MANUT,HAUL-0053
Mina A,2019-01-01,2019-01-01T11:06:47Z,2019-01-01T15:31:40Z,4.39,202000011402,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T22:14:32Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,CARTER,HMC - EXEC MANUT,Vazamento,Reparar,VAZ DE OLEO DO MOTOR,HMC - EXEC MANUT,HAUL-0175
Mina A,2019-01-01,2019-01-01T11:08:12Z,2019-01-01T18:43:07Z,7.65,201904611874,Mãe,Fechada,NA,2019-01-01T20:28:45Z,MPNS,NA,FALSE,LOCOMOCAO,RODA DD,PNEU,MPNS - EXEC MANUT,Desgaste,Trocar,TROCAR PNEU DD/DE,MPNS - EXEC MANUT,HAUL-0103
Mina A,2019-01-01,2019-01-01T11:08:12Z,2019-01-01T18:39:59Z,7.47,201904611874,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:28:45Z,MPNS,NA,FALSE,LOCOMOCAO,RODA DD,PNEU,MPNS - EXEC MANUT,Desgaste,Trocar,TROCAR PNEU DD/DE,OFC PNEUS,HAUL-0103
Mina A,2019-01-01,2019-01-01T11:16:16Z,2019-01-01T20:13:39Z,8.92,201904522258,Mãe,Fechada,NA,2019-01-01T20:46:24Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO 250HS,MPS - EXEC MANUT,HAUL-0061
Mina A,2019-01-01,2019-01-01T11:16:16Z,2019-01-01T20:10:37Z,8.88,201904522258,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:46:24Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO 250HS,CENTRAL N4E,HAUL-0061
Mina A,2019-01-01,2019-01-01T11:18:04Z,2019-01-01T17:50:41Z,6.53,202000011792,Mãe,Fechada,NA,2019-01-01T22:22:22Z,HMC,NA,FALSE,DIRECAO,TANQUE DE OLEO,TANQUE,HMC - EXEC MANUT,Vazamento,Reparar,VAZ DE OLEO DA DIREÇÃO,HMC - EXEC MANUT,HAUL-0067
Mina A,2019-01-01,2019-01-01T11:18:04Z,2019-01-01T17:47:43Z,6.45,202000011792,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T22:22:22Z,HMC,NA,FALSE,DIRECAO,TANQUE DE OLEO,TANQUE,HMC - EXEC MANUT,Vazamento,Reparar,VAZ DE OLEO DA DIREÇÃO,HMC - EXEC MANUT,HAUL-0067
Mina A,2019-01-01,2019-01-01T11:21:52Z,2019-01-01T11:24:56Z,0.05,202000011494,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:34:00Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,INJETOR CILINDRO 01,HMC - EXEC MANUT,Mau Contato,Reparar,ALARMANDO INJETOR,HMC - EXEC MANUT,HAUL-0055
Mina A,2019-01-01,2019-01-01T11:22:32Z,2019-01-01T21:51:24Z,10.49,202000011397,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T22:16:07Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,OLEO,HMC - EXEC MANUT,Nivel Baixo,Avaliar,BX NIVEL OLEO MOTOR,TENDA,HAUL-0173
Mina A,2019-01-01,2019-01-01T11:38:51Z,2019-01-01T12:01:05Z,0.37,202000011788,Mãe,Fechada,NA,2019-01-01T14:37:35Z,HMC,NA,FALSE,COMBATE INCENDIO,ACIONAMENTO MANUAL,CAPSULA DE GAS,HMC - EXEC MANUT,Avaria,Trocar,REPOR GARRAFA DO AFEX,HMC - EXEC MANUT,HAUL-0081
Mina A,2019-01-01,2019-01-01T11:38:51Z,2019-01-01T12:01:05Z,0.37,202000011788,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T14:37:35Z,HMC,NA,FALSE,COMBATE INCENDIO,ACIONAMENTO MANUAL,CAPSULA DE GAS,HMC - EXEC MANUT,Avaria,Trocar,REPOR GARRAFA DO AFEX,PATIO AZUL,HAUL-0081
Mina A,2019-01-01,2019-01-01T11:39:30Z,2019-01-01T13:58:14Z,2.3,202000011782,Mãe,Fechada,NA,2019-01-01T14:37:22Z,HMC,NA,FALSE,TRANSMISSAO DE FORCA,TRANSMISSAO,TRANSMISSAO,HMC - EXEC MANUT,Lubrificacao,Lubrificar,BX NIVEL DA TRANSMISSÃO,HMC - EXEC MANUT,HAUL-0066
Mina A,2019-01-01,2019-01-01T11:39:30Z,2019-01-01T13:58:14Z,2.33,202000011782,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T14:37:22Z,HMC,NA,FALSE,TRANSMISSAO DE FORCA,TRANSMISSAO,TRANSMISSAO,HMC - EXEC MANUT,Lubrificacao,Lubrificar,BX NIVEL DA TRANSMISSÃO,HMC - EXEC MANUT,HAUL-0066
Mina A,2019-01-01,2019-01-01T11:39:37Z,2019-01-02T11:18:52Z,23.68,201904522258,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-02T15:02:36Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISAO 250,MPS - EXEC MANUT,HAUL-0148
Mina A,2019-01-01,2019-01-01T11:50:51Z,2019-01-01T12:17:26Z,0.44,202000011841,Mãe,Fechada,NA,2019-01-01T14:39:30Z,HMC,NA,FALSE,DIRECAO,BARRA DE DIRECAO,FIXACOES,HMC - EXEC MANUT,Fixacao,Testar,DIREÇÃO DURA,HMC - EXEC MANUT,HAUL-0140
Mina A,2019-01-01,2019-01-01T11:50:51Z,2019-01-01T12:17:26Z,0.45,202000011841,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T14:39:30Z,HMC,NA,FALSE,DIRECAO,BARRA DE DIRECAO,FIXACOES,HMC - EXEC MANUT,Fixacao,Testar,DIREÇÃO DURA,HMC - EXEC MANUT,HAUL-0140
Mina A,2019-01-01,2019-01-01T11:56:54Z,2019-01-01T20:14:08Z,8.34,202000011840,Mãe,Fechada,NA,2019-01-01T22:24:52Z,HMC,NA,FALSE,AR CONDICIONADO,COMPRESSOR,CABO/FIACAO,HMC - EXEC MANUT,Mau Contato,Normalizar,FALHA NO AR CONDICIONADO,HMC - EXEC MANUT,HAUL-0070
Mina A,2019-01-01,2019-01-01T11:56:54Z,2019-01-01T20:11:06Z,8.27,202000011840,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T22:24:52Z,HMC,NA,FALSE,AR CONDICIONADO,COMPRESSOR,CABO/FIACAO,HMC - EXEC MANUT,Mau Contato,Normalizar,FALHA NO AR CONDICIONADO,SUL 4,HAUL-0070
Mina A,2019-01-01,2019-01-01T12:21:00Z,2019-01-01T12:40:49Z,0.33,202000011863,Mãe,Fechada,NA,2019-01-01T14:39:16Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,MPNS - EXEC MANUT,HAUL-0134
Mina A,2019-01-01,2019-01-01T12:21:00Z,2019-01-01T12:40:49Z,0.33,202000011863,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:39:16Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,OFC PNEUS,HAUL-0134
Mina A,2019-01-01,2019-01-01T12:52:30Z,2019-01-01T14:21:20Z,1.49,202000011850,Mãe,Fechada,NA,2019-01-01T14:40:45Z,HMC,NA,FALSE,ELETRICO,MOTOR DE COMBUSTAO,MOTOR DE PARTIDA ELETRICO LD,HMC - EXEC MANUT,Mau Contato,Reparar,FALHA NA PARTIDA,HMC - EXEC MANUT,HAUL-0139
Mina A,2019-01-01,2019-01-01T12:52:30Z,2019-01-01T14:21:20Z,1.47,202000011850,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:40:45Z,HMC,NA,FALSE,ELETRICO,MOTOR DE COMBUSTAO,MOTOR DE PARTIDA ELETRICO LD,HMC - EXEC MANUT,Mau Contato,Reparar,FALHA NA PARTIDA,PATIO AZUL,HAUL-0139
Mina A,2019-01-01,2019-01-01T12:56:20Z,2019-01-01T13:21:01Z,0.41,202000011851,Mãe,Fechada,NA,2019-01-01T14:28:16Z,HMC,NA,FALSE,HIDRAULICO,MOTOR HIDRAULICO,MOTOR HIDRAULICO,HMC - EXEC MANUT,Vazamento,Reparar,VAZ HIDRAULICO,HMC - EXEC MANUT,HAUL-0079
Mina A,2019-01-01,2019-01-01T12:56:20Z,2019-01-01T13:21:01Z,0.41,202000011851,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:28:16Z,HMC,NA,FALSE,HIDRAULICO,MOTOR HIDRAULICO,MOTOR HIDRAULICO,HMC - EXEC MANUT,Vazamento,Reparar,VAZ HIDRAULICO,CV 1,HAUL-0079
Mina A,2019-01-01,2019-01-01T13:05:30Z,2019-01-01T13:26:30Z,0.35,202000011751,Mãe,Fechada,NA,2019-01-01T14:34:56Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEUS,MPNS - EXEC MANUT,HAUL-0060
Mina A,2019-01-01,2019-01-01T13:05:30Z,2019-01-01T13:26:30Z,0.35,202000011751,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:34:56Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEUS,MPNS - EXEC MANUT,HAUL-0060
Mina A,2019-01-01,2019-01-01T13:08:37Z,2019-01-01T14:24:51Z,1.27,202000011747,Mãe,Fechada,NA,2019-01-01T14:35:23Z,HAC,NA,FALSE,ESTRUTURA,CABINE,VIDRO,HAC - EXEC MANUT ACIDENTE,Quebra,Trocar,CORRIGIR RETROVISOR QUEBRADO,HAC - EXEC MANUT ACIDENTE,HAUL-0055
Mina A,2019-01-01,2019-01-01T13:08:37Z,2019-01-01T14:24:51Z,1.27,202000011747,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T14:35:23Z,HAC,NA,FALSE,ESTRUTURA,CABINE,VIDRO,HAC - EXEC MANUT ACIDENTE,Quebra,Trocar,CORRIGIR RETROVISOR QUEBRADO,HAC - EXEC MANUT ACIDENTE,HAUL-0055
Mina A,2019-01-01,2019-01-01T13:34:09Z,2019-01-02T19:46:46Z,30.47,202000011759,Mãe,Fechada,NA,2019-01-02T23:08:24Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO SECUNDARIO,HMC - EXEC MANUT,Obstrucao,Desobstruir,CORRIGIR BAIXO RENDIMENTO / EXESSO DE VIBRAÇÃO,HMC - EXEC MANUT,HAUL-0147
Mina A,2019-01-01,2019-01-01T13:34:09Z,2019-01-01T19:03:19Z,5.53,202000011759,Filha,Fechada,1968-12-31T09:00:00Z,2019-01-02T23:08:24Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,FILTRO SECUNDARIO,HMC - EXEC MANUT,Obstrucao,Desobstruir,CORRIGIR BAI,HMC - EXEC MANUT,HAUL-0147
Mina A,2019-01-01,2019-01-01T14:04:37Z,2019-01-01T14:27:26Z,0.38,202000011863,Mãe,Fechada,NA,2019-01-01T14:27:58Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TD,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,MPNS - EXEC MANUT,HAUL-0134
Mina A,2019-01-01,2019-01-01T14:04:37Z,2019-01-01T14:27:26Z,0.38,202000011863,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T14:27:58Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TD,PNEU,MPNS - EXEC MANUT,Folga,Torquear,TORQUE,MPNS - EXEC MANUT,HAUL-0134
Mina A,2019-01-01,2019-01-01T14:39:54Z,2019-01-01T18:35:31Z,3.95,202000012381,Mãe,Fechada,NA,2019-01-01T20:45:45Z,HMC,NA,FALSE,FRENAGEM,FREIO DE SERVICO,RESERVATORIO DE AR,HMC - EXEC MANUT,Vazamento,Vedar,BX PRESSÃO DE AR DOS FREIOS,HMC - EXEC MANUT,HAUL-0058
Mina A,2019-01-01,2019-01-01T14:39:54Z,2019-01-01T15:49:09Z,1.15,202000012381,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:45:45Z,HMC,NA,FALSE,FRENAGEM,FREIO DE SERVICO,RESERVATORIO DE AR,HMC - EXEC MANUT,Vazamento,Vedar,BX PRESSÃO DE AR DOS FREIOS,PUL SUPERIOR BSM5,HAUL-0058
Mina A,2019-01-01,2019-01-01T15:00:00Z,2019-01-01T20:04:34Z,5.04,201904519053,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-02T05:47:59Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO DE 250H,CENTRAL,HAUL-0052
Mina A,2019-01-01,2019-01-01T15:00:00Z,2019-01-01T23:14:12Z,8.19,202000012728,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T23:46:29Z,HMC,NA,FALSE,LOCOMOCAO,RODA TEE,PNEU,HMC - EXEC MANUT,Furo,Trocar,SUBSITUIR PNEU TEE,OFICINA DE PNEUS N5,HAUL-0181
Mina A,2019-01-01,2019-01-01T15:31:40Z,2019-01-01T15:34:46Z,0.05,202000011402,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T22:14:32Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,LUBRIFICACAO,CARTER,HMC - EXEC MANUT,Vazamento,Reparar,VAZ DE OLEO DO MOTOR,TENDA WN,HAUL-0175
Mina A,2019-01-01,2019-01-01T15:35:53Z,2019-01-01T17:55:52Z,2.33,202000012450,Mãe,Fechada,NA,2019-01-01T22:13:15Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,AUSÊNCIA DE PROPULSÃO,HMC - EXEC MANUT,HAUL-0143
Mina A,2019-01-01,2019-01-01T15:35:53Z,2019-01-01T17:52:34Z,2.26,202000012450,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T22:13:15Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,AUSÊNCIA DE PROPULSÃO,670,HAUL-0143
Mina A,2019-01-01,2019-01-01T15:48:47Z,2019-01-01T16:33:33Z,0.75,202000011481,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T22:20:09Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Completar,BX NIVEL DO LIQ ARREFECEDOR,CENTRAL,HAUL-0047
Mina A,2019-01-01,2019-01-01T15:49:09Z,2019-01-01T18:32:35Z,2.73,202000012381,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:45:45Z,HMC,NA,FALSE,FRENAGEM,FREIO DE SERVICO,RESERVATORIO DE AR,HMC - EXEC MANUT,Vazamento,Vedar,BX PRESSÃO DE AR DOS FREIOS,PUL SUPERIOR BSM5,HAUL-0058
Mina A,2019-01-01,2019-01-01T15:51:21Z,2019-01-02T22:42:36Z,31,201904491596,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-02T23:03:54Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO DE 1.000H,OFICINA DE N5,HAUL-0157
Mina A,2019-01-01,2019-01-01T15:59:09Z,2019-01-01T17:49:09Z,1.84,202000012501,Mãe,Fechada,NA,2019-01-01T23:08:23Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,MPNS - EXEC MANUT,Nivel,Avaliar,BAIXO NIVEL DE LIQUIDO ARREFECEDOR DO MOTOR (ALARME),MPNS - EXEC MANUT,HAUL-0053
Mina A,2019-01-01,2019-01-01T15:59:09Z,2019-01-01T17:45:56Z,1.79,202000012501,Filha,Fechada,1968-12-31T12:00:00Z,2019-01-01T23:08:23Z,MPNS,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,MPNS - EXEC MANUT,Nivel,Avaliar,BAIXO NIVEL DE LIQUIDO ARREFECEDOR DO MOTOR (ALARME),N4E-670,HAUL-0053
Mina A,2019-01-01,2019-01-01T16:19:28Z,2019-01-01T17:40:52Z,1.36,202000012505,Mãe,Fechada,NA,2019-01-01T18:55:59Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TEI,MPNS - EXEC MANUT,HAUL-0108
Mina A,2019-01-01,2019-01-01T16:19:28Z,2019-01-01T17:37:50Z,1.32,202000012505,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T18:55:59Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TEI,PNEU,MPNS - EXEC MANUT,Pressao,Calibrar,CALIBRAR PNEU TEI,MANUT PNEUS WN,HAUL-0108
Mina A,2019-01-01,2019-01-01T16:33:33Z,2019-01-01T16:36:35Z,0.05,202000011481,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T22:20:09Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,ARREFECIMENTO,LIQUIDO ARREFECIMENTO,HMC - EXEC MANUT,Nivel Baixo,Completar,BX NIVEL DO LIQ ARREFECEDOR,CENTRAL,HAUL-0047
Mina A,2019-01-01,2019-01-01T16:33:51Z,2019-01-01T16:48:01Z,0.23,201904652411,Mãe,Fechada,NA,2019-01-01T23:45:19Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Fixacao,Torquear,TORQUEAR RODAS,MPNS - EXEC MANUT,HAUL-0137
Mina A,2019-01-01,2019-01-01T16:33:51Z,2019-01-01T16:45:06Z,0.19,201904652411,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T23:45:19Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Fixacao,Torquear,TORQUEAR RODAS,OFICINA DE PNEUS N5,HAUL-0137
Mina A,2019-01-01,2019-01-01T16:36:16Z,2019-01-01T19:23:01Z,2.75,202000012510,Mãe,Fechada,NA,2019-01-01T20:49:15Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,FALTA DE DIESEL,HMC - EXEC MANUT,HAUL-0131
Mina A,2019-01-01,2019-01-01T16:36:16Z,2019-01-01T17:17:50Z,0.7,202000012510,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:49:15Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,AUSÊNCIA DE PROPULSÃO,RAMP 11 F,HAUL-0131
Mina A,2019-01-01,2019-01-01T16:39:23Z,2019-01-02T00:57:22Z,8.25,202000012419,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-02T14:56:26Z,MPS,250,TRUE,REVISÃO DE 250H,REVISÃO DE 250H,REVISÃO DE 250H,MPS - EXEC MANUT,Revisão De 250h,Revisão De 250h,REVISÃO 250HS,CENTRAL N4E,HAUL-0042
Mina A,2019-01-01,2019-01-01T16:45:06Z,2019-01-01T16:48:01Z,0.05,201904652411,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T23:45:19Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDE,PNEU,MPNS - EXEC MANUT,Fixacao,Torquear,TORQUEAR RODAS,OFICINA DE PNEUS N5,HAUL-0137
Mina A,2019-01-01,2019-01-01T16:54:30Z,2019-01-02T17:26:44Z,24.46,201904490721,Mãe,Fechada,NA,2019-01-02T20:41:28Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO DE 1.000H,MPS - EXEC MANUT,HAUL-0072
Mina A,2019-01-01,2019-01-01T16:54:30Z,2019-01-01T19:02:20Z,2.14,201904490721,Filha,Fechada,1968-12-31T09:00:00Z,2019-01-02T20:41:28Z,MPS,1000,TRUE,REVISÃO DE 1000H,REVISÃO DE 1000H,REVISÃO DE 1000H,MPS - EXEC MANUT,Revisão De 1000h,Revisão De 1000h,REVISÃO DE 1.000H,CENTRAL,HAUL-0072
Mina A,2019-01-01,2019-01-01T16:57:18Z,2019-01-01T19:15:27Z,2.32,202000012518,Mãe,Fechada,NA,2019-01-01T21:06:23Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,VEDACAO,HMC - EXEC MANUT,Vazamento,Fixar,VAZAMENTO DE DIESEL,HMC - EXEC MANUT,HAUL-0082
Mina A,2019-01-01,2019-01-01T16:57:18Z,2019-01-01T19:12:27Z,2.24,202000012518,Filha,Fechada,1968-12-31T18:00:00Z,2019-01-01T21:06:23Z,HMC,NA,FALSE,MOTOR DE COMBUSTAO,COMBUSTIVEL,VEDACAO,HMC - EXEC MANUT,Vazamento,Fixar,VAZAMENTO DE DIESEL,BAIAS PREDIO,HAUL-0082
Mina A,2019-01-01,2019-01-01T17:10:34Z,2019-01-01T18:12:25Z,1.03,201904652608,Mãe,Fechada,NA,2019-01-01T23:47:58Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Fixacao,Torquear,TORQUEAR RODAS,MPNS - EXEC MANUT,HAUL-0149
Mina A,2019-01-01,2019-01-01T17:10:34Z,2019-01-01T18:09:27Z,0.99,201904652608,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T23:47:58Z,MPNS,NA,FALSE,LOCOMOCAO,RODA TDI,PNEU,MPNS - EXEC MANUT,Fixacao,Torquear,TORQUEAR RODAS,OFC DE PNEUS,HAUL-0149
Mina A,2019-01-01,2019-01-01T17:17:50Z,2019-01-01T19:19:51Z,2.03,202000012510,Filha,Fechada,1968-12-31T15:00:00Z,2019-01-01T20:49:15Z,HMC,NA,FALSE,ELETRICO,CABINE,CONEXOES ELETRICAS,HMC - EXEC MANUT,Fixacao,Reparar,AUSÊNCIA DE PROPULSÃO,RAMP 11 F,HAUL-0131
