data,turno,DF,UF,produtividade_ht,producao_total,carga_media,num_viagens,tkph,dmt,vel_cheio,vel_vazio,vel_global,tempo_ciclo_total,tempo_fixo,tempo_viagem_cheio,tempo_viagem_vazio,tempo_carregamento,tempo_manobra,tempo_fila_carga,tempo_fila_basculo,tempo_basculo,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-01-27,1,57.46,85.34,403.66,1175.46,247.51,19,2278.6,5.59,18.09,28.73,22.31,37.33,6.22,18.59,12.52,3.35,0.77,1.12,0.4,0.58,6.04,2.59,3.41,0.5,2.94,2.86,0.05,2.69,0.17,HAUL-006
2019-01-27,2,51.38,85.29,451.99,1159.27,244.45,18,1910.48,4.22,18.06,34.14,23.52,28.17,7.34,13.93,6.89,3.49,0.92,1.93,0.38,0.62,5.99,2.94,3.06,0.48,2.57,2.17,0.41,0.8,1.38,HAUL-006
2019-01-27,3,40.35,75.64,503.33,918.45,246.73,15,2123.06,4.21,20.54,32.91,25.59,28.73,7.67,12.37,8.69,3.13,0.63,2.8,0.65,0.47,5.97,3.55,2.42,0.6,1.83,1.66,0.16,1.01,0.65,HAUL-006
2019-01-27,4,70.97,76.69,350,1158.61,242.57,19,2253.5,6.47,21.44,31.01,25.95,43.44,9.2,18.07,16.17,3.91,0.96,2.12,1.51,0.69,6.04,1.73,4.26,0.96,3.3,3.1,0.19,2.52,0.61,HAUL-006
2019-01-28,1,75.15,40.49,404.78,734.95,245.57,12,2211.18,5.56,23.03,20.9,22.35,32.18,8.78,14.37,9.03,2.65,0.75,4.44,0.26,0.68,5.99,1.5,4.5,2.66,1.84,1.63,0.2,0.61,1.02,HAUL-006
2019-01-28,2,75.2,48.84,373.73,813.4,248.64,13,2280.15,6.21,18.94,26.01,21.88,40.55,7.36,19.52,13.67,3.08,0.85,1.58,1.15,0.7,5.95,1.51,4.5,2.32,2.2,2.02,0.17,1.26,0.76,HAUL-006
2019-01-28,3,54.08,54.67,477.79,860.1,244.65,13,2206.62,4.62,20.77,27.85,23.9,31.17,6.61,13.39,11.16,3.47,0.78,1.59,0.3,0.47,5.99,2.74,3.24,1.46,1.77,1.26,0.52,0,1.26,HAUL-006
2019-01-28,4,50.4,84.18,422.37,1062.57,248.29,16,1920.74,4.58,19.65,32.04,25,35.67,10.74,13.97,10.96,2.97,1.12,4.59,1.32,0.73,6.06,3,3,0.49,2.5,2.3,0.22,1.5,0.81,HAUL-006
2019-01-29,1,64.82,89.85,452.07,1566.61,242.38,26,1878.75,4.16,18.04,30.47,22.89,29.2,6.88,13.82,8.5,3.11,0.85,1.86,0.55,0.52,5.98,2.08,3.91,0.4,3.51,3.03,0.48,1.91,1.11,HAUL-006
2019-01-29,2,58.7,82.56,471.05,1358.58,237.12,23,1963.86,4.16,19.4,29.6,23.6,28.41,7.1,12.76,8.55,3.35,0.75,1.93,0.63,0.43,6.02,2.46,3.53,0.64,2.89,2.39,0.5,1.09,1.3,HAUL-006
2019-01-29,3,74.16,76.66,420.11,1450.06,239.75,24,2677.53,6.39,20.56,30.53,24.13,34.66,6.53,18.47,9.66,3.18,0.62,1.82,0.29,0.61,6.02,1.56,4.44,1.02,3.44,2.95,0.47,1.78,1.18,HAUL-006
2019-01-29,4,72.21,79.79,357.62,1269.82,239.95,21,2309.27,6.37,20.76,33.87,26.15,40.09,9.31,18.3,12.48,3.49,0.82,3.8,0.65,0.56,6.01,1.66,4.35,0.86,3.52,3.26,0.23,2.58,0.67,HAUL-006
2019-01-30,1,56.48,81.97,387.77,1075.83,240.03,18,2077.05,5.34,17.22,27.24,21.09,37.51,6.44,18.65,12.43,2.96,0.7,1.74,0.26,0.78,6.03,2.58,3.42,0.64,2.77,2.74,0.03,2.61,0.11,HAUL-006
2019-01-30,2,49.35,80.35,348.25,840.22,238.04,14,2014.3,5.76,17.81,24.14,20.85,40.76,5.65,19.24,15.88,2.62,1.01,1.19,0.18,0.64,5.97,3.08,2.95,0.58,2.38,2.34,0.03,2.2,0.12,HAUL-006
2019-01-30,3,59.34,68.54,441.05,1079.99,241.59,17,2977.52,6.63,20.45,26.48,22.24,36.35,9.36,19.4,7.59,3.35,0.89,1.4,2.93,0.79,5.96,2.45,3.54,1.1,2.43,2.43,0.01,2.38,0.05,HAUL-006
2019-01-30,4,64.56,72.95,335.17,930.75,249.24,15,2310.66,6.88,23.03,33.02,27.26,40.19,7.85,18.03,14.31,3.26,1.34,2.33,0.44,0.48,5.98,2.16,3.84,1.04,2.78,2.14,0.65,0,2.14,HAUL-006
2019-01-31,1,74.79,79.43,316.85,1132.57,237.93,19,2112.28,6.63,19.35,36.58,26.74,45.69,9.63,20.67,15.39,3.63,1.13,3.7,0.68,0.49,6.03,1.51,4.5,0.92,3.55,2.92,0.65,0.86,2.07,HAUL-006
2019-01-31,2,74.5,55.54,444.93,1119.9,233.95,19,1684.32,3.81,16.5,23.98,20.08,35.67,7.71,13.98,13.98,3.59,0.91,2.24,0.51,0.46,5.97,1.5,4.5,1.99,2.53,2,0.51,0.38,1.62,HAUL-006
2019-01-31,3,75.1,72.15,390.43,1256.74,239.7,21,2399.63,6.1,24.2,32.21,27.67,34.03,7,15.11,11.92,3.05,0.97,1.95,0.59,0.44,6.05,1.49,4.5,1.28,3.24,2.74,0.48,1.36,1.38,HAUL-006
2019-01-31,4,74.22,75.51,386.46,1292.35,243.86,21,1878.67,4.87,17.67,27.59,21.76,37.57,9.25,16.61,11.71,3.56,1.49,2.53,1,0.68,6,1.54,4.47,1.12,3.37,3.06,0.29,2.25,0.82,HAUL-006
2019-02-01,1,74.62,86.35,407.46,1585.8,243.16,26,1878.37,4.59,20.29,30.62,24.62,34.23,10.62,13.63,9.99,3.67,1.29,4.45,0.64,0.56,6.03,1.51,4.48,0.61,3.9,3.37,0.51,2.21,1.17,HAUL-006
2019-02-01,2,56.95,64.85,384.56,850.81,244.84,14,2301.33,6,21.27,32.14,25.9,39.64,8.87,17.07,13.7,3.45,1.93,2.66,0.29,0.53,6.02,2.6,3.4,1.18,2.23,1.77,0.46,0,1.77,HAUL-006
2019-02-01,3,49.55,57.15,401.9,686.63,250.56,11,2860.1,7.19,20.83,35.43,26.22,40.19,7.08,20.84,12.27,3.77,0.34,2.15,0.18,0.63,5.94,3,3,1.28,1.71,1.66,0.06,1.31,0.35,HAUL-006
2019-02-01,4,50.18,54.52,298.16,478.18,240.59,8,1686.83,5.72,17.43,22.42,19.76,44.79,7.57,19.74,17.47,3.61,0.73,2.08,0.57,0.58,6.03,3.02,3,1.37,1.61,1.44,0.19,0.02,1.41,HAUL-006
2019-02-02,1,48.89,88.22,408.7,1045.94,247.72,17,2040.91,4.91,18.85,25.6,21.72,33.54,6.89,15.48,11.17,3.03,1.11,1.59,0.41,0.75,5.95,3.09,2.91,0.36,2.53,1.97,0.58,0,1.97,HAUL-006
2019-02-02,2,50.03,90.59,431.62,1156.51,245.83,19,2455.24,5.79,19.64,31.76,23.78,34.9,7.06,17.84,10,3.16,1.14,1.86,0.31,0.6,6.03,3.01,3,0.27,2.73,2.44,0.29,1.52,0.92,HAUL-006
2019-02-02,3,49.93,78.94,417.46,987.91,247.08,16,1931.15,4.59,17.56,29.33,21.95,34.73,9.07,15.77,9.89,3.86,1.16,2.84,0.39,0.81,6.03,3.01,3,0.65,2.34,2.27,0.07,2.01,0.27,HAUL-006
2019-02-02,4,49.3,83.35,376.52,907.95,243.63,15,1949.08,5.25,18.68,29.31,23.2,37.65,8.57,16.7,12.38,3.45,1.19,2.23,0.71,0.99,6,3.07,2.95,0.51,2.43,2.04,0.39,0.47,1.57,HAUL-006
2019-02-03,1,49.78,68.89,543.7,1102.98,246.32,18,1878.26,3.48,17.78,21.13,19.09,26.78,7.18,11.7,7.89,3.12,1.02,0.56,1.67,0.8,5.95,3.03,3,0.94,2.06,2.06,0,2.07,0,HAUL-006
2019-02-03,2,50.08,74.01,390.79,854.82,245.28,14,2140.41,5.57,18.88,31.3,24.09,38.09,7.57,17.63,12.89,3.5,1.14,2.19,0.12,0.62,6.01,3,3,0.79,2.23,2.08,0.13,1.51,0.57,HAUL-006
2019-02-03,3,50.03,67.12,671.77,1350.59,243.61,22,1985.91,3,15.17,28.67,19.98,24.28,6.04,11.78,6.46,3.31,0.62,1.26,0.45,0.4,5.97,2.98,3,0.99,2,1.95,0.06,1.79,0.16,HAUL-006
2019-02-03,4,58.6,84.55,325.78,959.18,240.74,16,1923.43,5.97,20.1,34.15,26.05,37.18,6.33,17.86,12.99,3.09,1.06,1.28,0.21,0.69,6.01,2.45,3.53,0.57,2.96,2.15,0.81,0,2.15,HAUL-006
2019-02-04,1,68.16,75.1,370.11,1155.6,241,19,2249.66,6.11,18.06,27.5,21.92,41.5,5.68,20.49,15.33,2.45,0.76,1.57,0.29,0.62,6.02,1.89,4.11,1,3.13,3.06,0.04,2.96,0.12,HAUL-006
2019-02-04,2,72.36,36.37,419.51,666.86,240.38,11,1652.6,3.9,16.23,29.44,23.5,40.83,8.6,14.52,17.7,3.47,1.23,2.83,0.32,0.76,6.03,1.66,4.35,2.78,1.58,1.57,0,1.56,0,HAUL-006
2019-02-04,3,50.64,64.27,340.02,662.84,243.08,11,1856.47,5.45,20.63,30.13,24.72,39.78,11.94,15.9,11.95,2.89,1.2,7.02,0.32,0.51,6.02,2.95,3.04,1.09,1.94,1.79,0.17,0.86,0.92,HAUL-006
2019-02-04,4,67.96,72.31,410.16,1235.62,245.29,20,1722.49,4.15,18.84,20.23,19.49,34.46,7,13.24,14.22,2.9,0.74,2.62,0.21,0.52,6.04,1.92,4.09,1.12,2.98,2.44,0.53,0.85,1.6,HAUL-006
2019-02-05,1,69.71,72.9,287.12,869.24,233.68,15,1786.75,6.25,18.28,26.67,21.76,42.01,6.43,20.45,15.13,3.11,0.84,1.63,0.34,0.51,5.96,1.84,4.15,1.1,3.08,2.5,0.55,0.3,2.2,HAUL-006
2019-02-05,2,75.42,79.82,330.26,1191.71,240.25,19,2229.74,6.78,19.25,22.48,20.74,43.27,7.1,20.99,15.18,2.99,1.11,2.04,0.54,0.41,6.01,1.49,4.5,0.87,3.63,3.5,0.13,3.1,0.41,HAUL-006
2019-02-05,3,74.59,63.67,333.36,950.12,252.63,15,2319.3,6.98,21.44,26.31,23.69,42.42,6.42,19.56,16.43,2.52,0.94,1.27,1.19,0.5,5.98,1.49,4.5,1.66,2.82,2.73,0.11,2.3,0.44,HAUL-006
2019-02-05,4,74.41,24.65,499.35,558.84,246.38,9,1900.67,3.8,18.18,26.12,21.23,27.35,6.84,12.48,8.03,2.7,1.05,1.62,0.96,0.51,6.04,1.5,4.5,3.38,1.12,1,0.11,0.25,0.75,HAUL-006
2019-02-06,1,70.73,55.76,413.81,979.89,243.97,15,1911.89,4.61,19.09,27.39,23.14,36.87,7.98,14.64,14.26,2.77,0.93,3.68,0.24,0.36,6.01,1.72,4.28,1.91,2.37,1.43,0.94,0,1.43,HAUL-006
2019-02-06,2,69.39,74.63,408.98,1274.13,241.2,21,2301.22,5.64,21.25,24.65,22.56,34.32,7.26,16.05,11.01,2.63,0.86,2.5,0.61,0.67,5.96,1.8,4.2,1.08,3.1,2.94,0.19,2.4,0.53,HAUL-006
2019-02-06,3,73.72,59.2,331.46,848.5,244.66,14,2394.02,7.26,20.08,31.11,24.55,42.24,7.08,21.54,13.62,3.26,0.79,1.95,0.42,0.67,6.02,1.58,4.41,1.82,2.6,2.3,0.29,1.07,1.23,HAUL-006
2019-02-06,4,61.1,61.15,338.62,753.96,252.49,11,2060.12,6.03,19.34,20.64,19.93,42.21,6.53,18.82,16.86,2.83,0.94,1.97,0.26,0.53,6,2.33,3.66,1.44,2.24,1.58,0.64,0,1.58,HAUL-006
2019-02-07,1,49.62,35.24,584.83,611.24,244.37,10,1859.97,3.18,20.47,22.5,21.6,24.3,5,9.33,9.96,2.27,1.35,0.75,0.16,0.46,6.05,2.99,3,1.95,1.04,0.62,0.43,0,0.62,HAUL-006
2019-02-07,2,49.67,73.12,395.32,855.79,245.33,14,1599.56,4.1,15.74,18.99,17.24,34.61,5.86,15.68,13.07,2.28,0.7,1.11,1.05,0.72,5.94,3.02,3,0.82,2.17,1.92,0.26,0.79,1.13,HAUL-006
2019-02-07,4,50.23,11.52,362.15,125.73,249.73,2,1742.51,4.87,14.08,22.16,19.35,70.1,8.73,20.9,40.47,2.83,1.52,1.69,2.33,0.37,5.99,3,3,2.65,0.35,0.18,0.17,0,0.18,HAUL-006
2019-02-08,1,46.53,23.75,448.33,301.76,242.4,5,1827.66,4.03,18.64,19.71,19.19,25.31,4.09,12.85,8.37,2.21,0.56,0.59,0.15,0.58,6.02,3.19,2.82,2.14,0.68,0.67,0,0.68,0,HAUL-006
2019-02-08,2,45.64,21.84,316.86,189.26,250.47,3,1381.62,4.39,19.39,38.53,25.74,30.16,9.7,13.63,6.83,3.3,0.96,3.92,1,0.52,5.98,3.23,2.75,2.15,0.59,0.33,0.26,0,0.33,HAUL-006
2019-02-08,3,50.32,14.73,354.06,158.31,210.11,3,1748.98,4.9,26.62,29.63,27.47,19.5,4.49,11.02,3.99,2.65,0.7,0.45,0.41,0.29,6.01,2.99,3,2.56,0.45,0.32,0.12,0,0.32,HAUL-006
2019-02-08,4,50.06,39.58,513.36,614.77,244.94,10,1658.5,3.23,18.02,25.52,21.15,25.8,6.87,10.79,8.14,2.5,1.06,0.93,1.9,0.48,6.03,3.02,3,1.81,1.2,0.98,0.2,0,0.98,HAUL-006
2019-02-09,1,32.22,76.82,412.64,618.32,247.58,10,1808.54,4.36,21.43,22.01,21.61,33.11,7.37,12.3,13.45,3.04,0.88,2.43,0.49,0.52,6.04,4.1,1.93,0.45,1.48,0.83,0.65,0,0.83,HAUL-006
2019-02-09,2,41.3,22.03,454.49,251.27,250.04,3,2203.42,4.82,21.94,36.9,27.12,27.39,7.67,13.05,6.68,3.19,1.19,1.72,1.22,0.35,5.96,3.49,2.49,1.94,0.55,0.44,0.11,0,0.44,HAUL-006
2019-02-09,3,27.96,27.42,530.79,244.19,243.72,3,1666.51,3.18,8.5,18.97,16.3,91.13,2.13,22.52,66.48,1.19,0,0,0.14,0.81,6.02,4.32,1.69,1.23,0.46,0.46,0,0.46,0,HAUL-006
2019-02-09,4,45.09,46.72,291.37,375.21,248.61,6,2305.71,7.85,22.53,26.11,24.61,54.45,4.61,20.75,29.09,2.23,0.73,0.76,0.36,0.53,5.97,3.31,2.7,1.43,1.27,0.58,0.69,0,0.58,HAUL-006
2019-02-10,1,49.82,6.75,610.5,122.03,244.1,2,1392.98,2.32,NA,NA,0,11.35,11.35,NA,NA,2.89,0.79,6.03,1.23,0.41,5.97,2.97,3,2.8,0.2,0,0.2,0,0,HAUL-006
2019-02-10,2,48.04,11.84,530.73,180.75,241.87,3,3164.31,5.96,21.93,38.54,32.96,55.52,4.89,16.43,34.2,2.77,0.37,1.3,0.21,0.24,5.95,3.14,2.87,2.52,0.34,0.34,0,0.34,0,HAUL-006
2019-02-10,3,35.94,49.78,345.84,375.95,250.52,6,2330.21,6.71,17.61,29.28,22.55,46.85,6.66,22.88,17.31,3.2,0.97,1.8,0.37,0.32,5.99,3.87,2.17,1.09,1.08,1.02,0.06,0.41,0.61,HAUL-006
2019-02-10,4,62.54,79.42,326.44,987.98,245.13,16,1853.55,5.64,15.46,22.94,18.56,44.01,7.48,21.71,14.82,3.37,0.94,1.57,0.88,0.71,5.97,2.24,3.75,0.76,2.99,2.99,0,3.01,0,HAUL-006
2019-02-11,1,75.51,83.65,348.44,1319.09,238.5,22,1794.05,5.11,20.57,26.51,23.33,33.39,6.72,14.83,11.83,2.7,0.79,2.38,0.24,0.61,6,1.5,4.5,0.74,3.75,3.48,0.27,2.73,0.75,HAUL-006
2019-02-11,2,74.57,85.54,415.72,1563.23,239.2,26,1814.68,4.39,17.69,24.11,20.6,36.46,8.43,14.99,13.05,3.01,1.09,3.53,0.3,0.5,5.98,1.55,4.44,0.67,3.8,3.22,0.55,1.94,1.28,HAUL-006
2019-02-11,3,51.88,84.62,318.65,846.44,242.96,14,1729.68,5.36,17.75,21.67,19.73,44.51,9.7,18.03,16.78,2.52,1.56,4.21,0.56,0.84,6,2.89,3.12,0.46,2.64,2.55,0.11,2.11,0.46,HAUL-006
2019-02-11,4,57.32,82.93,406.72,1142.05,242.49,19,1887.03,4.65,18.81,27.87,22.17,30.4,6.86,14.81,8.72,2.39,1.2,2.15,0.36,0.77,6.02,2.56,3.44,0.6,2.85,2.68,0.16,2.15,0.51,HAUL-006
2019-02-12,1,56.8,67.62,452.26,1036.07,243.79,17,1436.23,3.18,15.83,21.63,18.5,30.35,7.95,11.98,10.42,2.63,1.24,3.12,0.37,0.59,6.04,2.56,3.43,1.13,2.32,1.82,0.48,0.13,1.69,HAUL-006
2019-02-12,2,74.92,80.55,448.84,1641.03,243.63,27,1754.86,3.87,17.62,24.05,20.18,29.72,6.95,13.26,9.51,3.16,1,1.67,0.52,0.6,5.95,1.49,4.5,0.87,3.63,3.29,0.33,2.57,0.74,HAUL-006
2019-02-12,3,51.88,80.63,526.5,1314.93,239.96,22,2306.47,4.47,18.82,26.15,21.87,30.41,5.95,14.34,10.12,2.57,0.82,1.73,0.34,0.49,5.99,2.86,3.12,0.59,2.55,2.51,0.02,2.42,0.07,HAUL-006
2019-02-12,4,75.21,61.28,383.64,1061.01,237.55,18,1931.22,5,18.32,23.33,20.24,35.14,7.91,16.47,10.76,3.37,1.02,2.68,0.31,0.54,5.94,1.49,4.51,1.74,2.79,2.71,0.06,2.49,0.21,HAUL-006
2019-02-13,1,99.12,72.47,382.72,1668.79,244.95,26,1821.59,4.71,17.76,23.59,20.29,36.21,7.98,15.85,12.38,2.95,1.4,2.24,0.66,0.72,6.01,0.06,5.94,1.65,4.24,3.83,0.46,2.75,1.05,HAUL-006
2019-02-13,2,92.98,71.48,623.93,2494.46,238.22,42,1584.6,2.56,18.35,29.9,23.49,22.76,7.52,8.36,6.88,2.97,0.97,2.22,0.91,0.44,6.03,0.38,5.61,1.57,4.07,3.21,0.83,2.03,1.18,HAUL-006
2019-02-13,3,89.96,70.74,478.89,1814.1,243.62,29,1530.14,3.2,19.43,25.35,22,24.09,6.73,9.85,7.5,2.87,0.8,2.04,0.68,0.34,6.02,0.64,5.35,1.54,3.83,2.64,1.17,0.22,2.42,HAUL-006
2019-02-13,4,97.95,67.33,352.87,1415.27,244.19,22,1870.65,5.35,17.86,29.59,22.55,38.03,7.88,18.03,12.12,3.11,1.4,2.4,0.45,0.52,6.06,0.08,5.92,1.93,4.01,2.76,1.22,0,2.76,HAUL-006
2019-02-14,1,91.72,60.6,445.35,1471.15,242.87,24,1604.58,3.61,16.15,25.72,20.58,33.16,7.81,13.55,11.79,2.95,0.92,3,0.35,0.59,5.99,0.52,5.48,2.19,3.27,2.75,0.55,1.38,1.37,HAUL-006
2019-02-14,2,87.96,24,377.97,481.66,238.85,8,2311.28,6.13,22.09,26.39,23.23,27.99,6.24,16.54,5.21,2.69,0.82,1.21,1.02,0.5,5.98,0.75,5.25,3.98,1.26,1.04,0.22,0,1.04,HAUL-006
2019-02-14,3,99.01,37.42,398.67,889.08,236.89,15,1903.4,4.8,18.85,27.77,22.45,30.59,5.39,15.13,10.07,2.97,0.76,1.07,0.18,0.41,6.03,0,6,3.76,2.21,2.04,0.19,1.28,0.77,HAUL-006
2019-02-14,4,72.86,70.76,351.69,1109.53,244.65,18,2153.33,6.09,20.1,29.92,24.11,38.13,7.68,18.1,12.35,3.28,1.01,2.58,0.32,0.48,6.01,1.6,4.41,1.31,3.09,2.91,0.19,2.25,0.65,HAUL-006
2019-02-15,1,90.81,69.58,400.26,1506.25,242.43,25,1703.64,4.24,14.83,26.35,19.38,37.2,8.69,17.26,11.25,3.15,1.42,3.27,0.42,0.44,5.95,0.55,5.45,1.67,3.75,3.57,0.21,3.04,0.5,HAUL-006
2019-02-15,2,98.82,81.66,411.01,2000.14,242.29,33,2030.76,4.91,19.03,27.59,22.63,34.24,7.79,15.5,10.95,3.46,1.05,2.47,0.3,0.51,6.03,0.02,5.98,1.12,4.82,4.01,0.85,2.47,1.54,HAUL-006
2019-02-15,3,100.34,74.72,331.94,1481.69,244.8,24,2052.08,6.23,19.79,29.4,23.8,42.28,9.28,18.9,14.1,3.04,1.64,3.71,0.24,0.65,6.02,0,6,1.55,4.44,3.67,0.77,1.73,1.93,HAUL-006
2019-02-15,4,74.68,82.52,415.56,1529.89,245.73,25,1860.35,4.44,17.51,23.2,19.87,35.36,8.68,15.35,11.33,2.78,1.85,2.36,1.13,0.57,5.96,1.51,4.5,0.81,3.67,3.31,0.38,2.4,0.91,HAUL-006
2019-02-16,1,74.29,73.09,401.95,1325.08,249.91,21,1783.29,4.45,16.43,25.57,19.92,35.31,8.07,16.39,10.86,2.6,1.38,3.01,0.53,0.55,5.96,1.5,4.5,1.23,3.25,2.91,0.36,1.88,1.02,HAUL-006
2019-02-16,2,75.42,40.22,378.26,673.81,245.61,11,1968.68,5.28,20.07,27.91,23.43,34.6,6.75,15.78,12.07,2.61,1,2.06,0.45,0.63,5.96,1.5,4.5,2.7,1.8,1.73,0.07,1.35,0.38,HAUL-006
2019-02-16,3,75.22,38.05,349.69,599.67,238.17,10,2274.93,6.52,18.31,27.25,22.19,45.47,7.14,21.54,16.8,2.39,1.03,2.8,0.41,0.5,6,1.51,4.5,2.8,1.7,1.46,0.24,0,1.46,HAUL-006
2019-02-16,4,72.96,76.04,289.26,964.81,242.34,16,2105.78,7.23,18.63,26.23,22.01,51.01,8.89,23.41,18.7,2.99,1.39,3.37,0.53,0.62,6.04,1.6,4.41,1.04,3.39,3.22,0.14,2.7,0.53,HAUL-006
2019-02-17,1,75.54,84.43,340.89,1301.83,247.53,21,2297.96,6.66,19.42,26.86,22.67,43.32,6.78,20.67,15.87,2.77,0.89,1.87,0.77,0.49,5.97,1.49,4.5,0.72,3.81,3.45,0.33,2.5,0.95,HAUL-006
2019-02-17,2,64,85.8,316.34,1020.17,242.23,17,2117.09,6.64,18.61,24.56,21.17,43.93,6.56,21.25,16.12,2.66,0.38,2.2,0.69,0.63,5.97,2.2,3.81,0.56,3.26,2.73,0.51,0.94,1.81,HAUL-006
2019-02-17,3,69.46,75.74,352.1,1131.4,250.37,18,1998.07,5.61,20.49,25.07,22.76,39.22,6.32,16.58,16.32,3.22,0.72,1.48,0.36,0.54,5.95,1.85,4.15,0.98,3.2,2.48,0.69,0.19,2.29,HAUL-006
2019-02-17,4,74.56,87.17,503.49,1930.51,243.48,32,2015.16,4.06,16.75,29,21.42,29.77,6.57,14.44,8.76,3.19,1.07,1.35,0.49,0.47,6.05,1.49,4.5,0.61,3.86,3.51,0.38,2.81,0.71,HAUL-006
2019-02-18,1,75.31,74.49,345.73,1170.9,244.99,19,1446.94,4.19,15.8,20.61,18.27,43.16,9.94,15.92,17.31,3.14,1.34,1.48,3.24,0.74,6.01,1.5,4.5,1.16,3.32,3.28,0.06,3.09,0.18,HAUL-006
2019-02-18,2,72.68,65.81,417.04,1192.7,249.49,19,2198.3,5.31,21.59,32.35,25.98,34.14,8.88,14.83,10.43,2.99,1.27,3.72,0.37,0.54,5.99,1.61,4.38,1.51,2.87,2.04,0.82,0,2.04,HAUL-006
2019-02-18,3,81.1,53.61,518.27,1338.54,243.36,22,1765.16,3.43,19.2,29.49,23.62,25.45,6.54,10.69,8.22,2.55,0.85,2.38,0.29,0.47,5.94,1.11,4.89,2.28,2.59,2.08,0.52,0.65,1.43,HAUL-006
2019-02-18,4,98.72,41.74,423.29,1034.64,244.21,16,1336.84,3.19,15.48,17.85,16.55,30.16,7.03,12.43,10.7,3.2,0.78,2.42,0.16,0.47,6.06,0.11,5.89,3.44,2.48,2.07,0.39,0.62,1.44,HAUL-006
2019-02-19,1,97.59,71.72,405.57,1705.87,244.05,28,1819.58,4.49,16.69,22.88,19.34,36.34,8.47,16.09,11.79,3.31,1.17,3.11,0.32,0.56,5.99,0.17,5.83,1.62,4.21,3.45,0.77,1.81,1.64,HAUL-006
2019-02-19,2,99.65,67.11,416.09,1688.11,247.64,27,1700.56,4.1,17.44,26.44,21.17,33.01,8.74,14.12,10.15,3.41,1.01,3.3,0.46,0.55,5.95,0,6,1.97,4.06,3.21,0.82,1.38,1.83,HAUL-006
2019-02-19,3,85.99,27.09,426.98,599.41,240.28,10,1427.5,3.35,13.79,18.71,15.99,32.77,6.97,14.47,11.32,3.93,0.77,0.73,0.83,0.72,6.04,0.79,5.21,3.79,1.41,1.37,0.05,1.09,0.28,HAUL-006
2019-02-19,4,84.54,12.68,378.39,243.36,243.26,4,1224.09,3.27,13.41,19.77,17.12,40.2,4.95,14.68,20.57,2.3,1.12,0.58,0.27,0.68,6.04,0.94,5.06,4.41,0.65,0.48,0.17,0,0.48,HAUL-006
2019-02-20,1,73.81,71.74,323.33,1007.48,253.36,16,1706.18,5.37,17.28,22.24,19.45,43.12,10.55,18.55,14.02,2.93,1.09,4.53,1.47,0.54,5.95,1.55,4.44,1.28,3.17,2.58,0.59,0.38,2.2,HAUL-006
2019-02-20,2,75.46,73.72,355.37,1162.77,246.51,19,1844.84,5.21,18.55,24.21,21.13,40.96,9.63,16.84,14.5,3.35,1.28,3.79,0.6,0.59,5.99,1.51,4.5,1.18,3.33,2.87,0.46,1.44,1.44,HAUL-006
2019-02-20,3,93.75,52.12,438.36,1294.54,244.43,21,1911.13,4.37,16.43,23.34,19.3,34.08,6.6,15.93,11.55,2.97,0.72,1.76,0.58,0.57,5.98,0.35,5.66,2.72,2.91,2.51,0.43,1.26,1.24,HAUL-006
2019-02-20,4,94.29,49.78,384.11,1095.89,241.23,18,1389.76,3.62,15.18,26.3,19.64,31.02,7.83,14.21,8.98,3.83,0.66,2.32,0.45,0.57,5.94,0.35,5.65,2.83,2.82,2.47,0.35,1.28,1.18,HAUL-006
2019-02-21,1,99.85,50.03,227.59,681.04,248.84,11,1632.89,7.18,16.83,25.78,20.84,53.65,8.45,25.42,19.77,3.58,1.15,2.51,0.72,0.49,6.04,0,6,2.98,2.99,2.59,0.43,0.23,2.35,HAUL-006
2019-02-21,2,98.25,47.71,348.82,983.76,244.17,16,1851.22,5.34,18.62,24.46,21.15,38.71,8.97,17.06,12.68,3.3,1.53,3.22,0.29,0.64,6.01,0.13,5.87,3.05,2.84,2.66,0.16,2.04,0.61,HAUL-006
2019-02-21,3,99.23,80.2,294.61,1430.48,246.91,22,1888.8,6.44,18.1,22.04,19.91,50.67,8.9,21.53,20.24,3.59,1.11,3.29,0.34,0.57,6.05,0,6,1.21,4.82,4.43,0.37,3.44,1,HAUL-006
2019-02-21,4,81.98,69.95,285.55,973.03,245.29,16,2198.65,7.75,19.77,24.25,21.86,53.04,8.11,23.58,21.34,3.31,0.95,2.62,0.59,0.64,6.01,1.05,4.96,1.5,3.47,2.86,0.6,0.63,2.23,HAUL-006
2019-02-22,1,95.44,68.01,221.97,869.15,248.74,14,1867.54,8.41,19.93,27.14,23.52,65.12,15.4,25.39,24.34,3.27,1.51,5.04,4.65,0.93,6.03,0.23,5.77,1.88,3.89,3.6,0.29,2.36,1.26,HAUL-006
2019-02-22,2,99.38,75.34,330.96,1494.74,247.25,24,2051.04,6.13,19.98,25.15,22.1,39.38,7.56,18.59,13.22,3.12,1.3,2.13,0.43,0.58,6.05,0.09,5.92,1.45,4.45,4.03,0.44,2.96,1.09,HAUL-006
2019-02-22,3,90.05,39.74,374.64,794.68,245.15,13,2299.57,6.13,22.33,31.07,26.26,40.47,11.14,16.46,12.87,3.68,1.42,4.91,0.47,0.66,5.95,0.63,5.37,3.26,2.11,2.03,0.09,1.59,0.43,HAUL-006
