data,id_equipamento,tipo_ordem,custo_outros,custo_pecas,custo_insumos,custo_total
2023-03-01,HAUL-0007,YPM,8077.64,1086.45,0,9164.09
2023-03-01,HAUL-0007,YRR,222931.55,0,0,222931.55
2023-03-01,HAUL-0008,YCM,30646.68,0,0,30646.68
2023-03-01,HAUL-0008,YCO,8026.16,0,0,8026.16
2023-03-01,HAUL-0008,YPM,7110.95,90.15,0,7201.0999999999995
2023-03-01,HAUL-0008,YRR,40750.09,0,0,40750.09
2023-03-01,HAUL-0010,YCM,7288.73,0,0,7288.73
2023-03-01,HAUL-0010,YCO,147.14,0,0,147.14
2023-03-01,HAUL-0010,YPM,74439.67,3869.69,0,78309.36
2023-03-01,HAUL-0010,YRR,129714.75,0,0,129714.75
2023-03-01,HAUL-0011,YRR,128238.74,0,0,128238.74
2023-03-01,HAUL-0012,YCM,120242.14,0,0,120242.14
2023-03-01,HAUL-0012,YEM,153754.27,0,0,153754.27
2023-03-01,HAUL-0012,YPM,7815.43,88.5,0,7903.93
2023-03-01,HAUL-0012,YRR,18069.17,0,0,18069.17
2023-03-01,HAUL-0013,YCM,3397.43,0,0,3397.43
2023-03-01,HAUL-0013,YPM,6913.03,96.18,0,7009.21
2023-03-01,HAUL-0013,YRR,18204.62,0,0,18204.62
2023-03-01,HAUL-0014,YCM,38752.49,0,0,38752.49
2023-03-01,HAUL-0014,YCO,7439.98,0,0,7439.98
2023-03-01,HAUL-0014,YEM,692.54,0,0,692.54
2023-03-01,HAUL-0014,YPM,21387.82,1359.72,0,22747.54
2023-03-01,HAUL-0014,YRR,107372.94,0,0,107372.94
2023-03-01,HAUL-0015,YCM,5419.49,0,0,5419.49
2023-03-01,HAUL-0015,YPM,25277.95,1277.87,0,26555.82
2023-03-01,HAUL-0015,YRR,239251.21,0,0,239251.21
2023-03-01,HAUL-0016,YCM,25077.44,0,0,25077.44
2023-03-01,HAUL-0016,YCO,40.38,0,0,40.38
2023-03-01,HAUL-0016,YEM,172.66,0,0,172.66
2023-03-01,HAUL-0016,YPM,26619.24,1777.84,0,28397.08
2023-03-01,HAUL-0016,YRR,3350.27,0,0,3350.27
2023-03-01,HAUL-0017,YCM,7842.94,0,0,7842.94
2023-03-01,HAUL-0017,YPM,7907.95,91.19,0,7999.139999999999
2023-03-01,HAUL-0017,YSS,370.33,0,0,370.33
2023-03-01,HAUL-0018,YCM,6584.3,0,0,6584.3
2023-03-01,HAUL-0018,YEM,595.28,0,0,595.28
2023-03-01,HAUL-0018,YPM,7259.62,92.1,0,7351.72
2023-03-01,HAUL-0018,YRR,239666,0,0,239666
2023-03-01,HAUL-0020,YCM,22100,0,0,22100
2023-03-01,HAUL-0020,YEM,776.65,0,0,776.65
2023-03-01,HAUL-0020,YPM,75077.89,3909.76,0,78987.65
2023-03-01,HAUL-0021,YCM,7682.13,0,0,7682.13
2023-03-01,HAUL-0021,YPM,26806.32,1164.13,0,27970.45
2023-03-01,HAUL-0021,YRR,28036.79,0,0,28036.79
2023-03-01,HAUL-0022,YCM,18568.06,0,0,18568.06
2023-03-01,HAUL-0022,YEM,1438.44,0,0,1438.44
2023-03-01,HAUL-0022,YPM,20193.34,1072.36,0,21265.7
2023-03-01,HAUL-0022,YRR,6837.74,0,0,6837.74
2023-03-01,HAUL-0023,YCM,21082.25,0,0,21082.25
2023-03-01,HAUL-0023,YEM,1996.23,0,0,1996.23
2023-03-01,HAUL-0023,YPM,25664.23,1977.74,0,27641.97
2023-03-01,HAUL-0024,YCM,12239.76,0,0,12239.76
2023-03-01,HAUL-0024,YEM,3297.06,0,0,3297.06
2023-03-01,HAUL-0024,YPM,76060.85,3810.18,0,79871.03
2023-03-01,HAUL-0025,YCM,7289.41,0,0,7289.41
2023-03-01,HAUL-0025,YEM,5154.97,0,0,5154.97
2023-03-01,HAUL-0025,YPM,6303.9,89.23,0,6393.129999999999
2023-03-01,HAUL-0025,YRR,196752.06,0,0,196752.06
2023-03-01,HAUL-0026,YCM,14174.18,752.05,0,14926.23
2023-03-01,HAUL-0026,YEM,52793.26,0,0,52793.26
2023-03-01,HAUL-0026,YPM,71967.22,3801.74,0,75768.96
2023-03-01,HAUL-0029,YCM,24546.87,0,0,24546.87
2023-03-01,HAUL-0029,YCO,15522.85,0,0,15522.85
2023-03-01,HAUL-0029,YEM,192.73,0,0,192.73
2023-03-01,HAUL-0029,YPM,6807.77,88.64,0,6896.410000000001
2023-03-01,HAUL-0030,YCM,5370.21,0,0,5370.21
2023-03-01,HAUL-0030,YEM,800.53,0,0,800.53
2023-03-01,HAUL-0030,YPM,22771.96,1292.6,0,24064.559999999998
2023-03-01,HAUL-0030,YRR,4216.29,0,0,4216.29
2023-03-01,HAUL-0031,YCM,15558.31,0,0,15558.31
2023-03-01,HAUL-0031,YCO,28789.2,0,0,28789.2
2023-03-01,HAUL-0031,YEM,6023.29,0,0,6023.29
2023-03-01,HAUL-0031,YPM,28979.39,1997.27,0,30976.66
2023-03-01,HAUL-0032,YCM,18929.78,0,0,18929.78
2023-03-01,HAUL-0032,YCO,25703.03,0,0,25703.03
2023-03-01,HAUL-0032,YEM,1552.09,0,0,1552.09
2023-03-01,HAUL-0032,YPM,17064.65,0,0,17064.65
2023-03-01,HAUL-0032,YRR,24546.22,0,0,24546.22
2023-03-01,HAUL-0033,YCM,7378.8,0,0,7378.8
2023-03-01,HAUL-0033,YPM,15166.74,0,0,15166.74
2023-03-01,HAUL-0034,YCM,33449.68,0,0,33449.68
2023-03-01,HAUL-0034,YPM,1141.08,0,0,1141.08
2023-03-01,HAUL-0034,YRR,944691.17,0,0,944691.17
2023-03-01,HAUL-0035,YCM,-60.66,0,0,-60.66
2023-03-01,HAUL-0035,YPM,12296.54,0,0,12296.54
2023-03-01,HAUL-0035,YRR,390.46,0,0,390.46
2023-03-01,HAUL-0036,YIM,23876.87,0,0,23876.87
2023-03-01,HAUL-0036,YPM,51091.73,0,0,51091.73
2023-03-01,HAUL-0037,YCO,0.3,0,0,0.3
2023-03-01,HAUL-0037,YPM,13391.29,0,0,13391.29
2023-03-01,HAUL-0037,YRR,155950.37,0,0,155950.37
2023-03-01,HAUL-0038,YCM,5674.11,0,0,5674.11
2023-03-01,HAUL-0038,YPM,25940.78,0,0,25940.78
2023-03-01,HAUL-0038,YRR,46366.77,0,0,46366.77
2023-03-01,HAUL-0039,YCM,43242.04,0,0,43242.04
2023-03-01,HAUL-0039,YCO,120976.54,0,0,120976.54
2023-03-01,HAUL-0039,YEM,1206.71,0,0,1206.71
2023-03-01,HAUL-0039,YIM,24017.15,0,0,24017.15
2023-03-01,HAUL-0039,YPM,306730.16,0,0,306730.16
2023-03-01,HAUL-0040,YCM,5896.13,0,0,5896.13
2023-03-01,HAUL-0040,YEM,46.88,0,0,46.88
2023-03-01,HAUL-0040,YIM,25919.78,0,0,25919.78
2023-03-01,HAUL-0040,YPM,14647.72,0,0,14647.72
2023-03-01,HAUL-0041,YCM,12862.77,0,0,12862.77
2023-03-01,HAUL-0041,YCO,53515.42,0,0,53515.42
2023-03-01,HAUL-0041,YPM,29483.46,0,0,29483.46
2023-03-01,HAUL-0041,YRR,23746.18,0,0,23746.18
2023-03-01,HAUL-0042,YCM,10358.12,0,0,10358.12
2023-03-01,HAUL-0042,YCO,10327.76,0,0,10327.76
2023-03-01,HAUL-0042,YEM,4555.18,0,0,4555.18
2023-03-01,HAUL-0042,YIM,22230.48,0,0,22230.48
2023-03-01,HAUL-0042,YPM,271133.1,0,0,271133.1
2023-03-01,HAUL-0042,YRR,24750.03,0,0,24750.03
2023-03-01,HAUL-0043,YCM,853.62,0,0,853.62
2023-03-01,HAUL-0043,YEM,853.41,0,0,853.41
2023-03-01,HAUL-0043,YPM,16734.82,0,0,16734.82
2023-03-01,HAUL-0044,YPM,17626.19,0,0,17626.19
2023-03-01,HAUL-0045,YCM,89816.46,0,0,89816.46
2023-03-01,HAUL-0045,YPM,28834.37,0,0,28834.37
2023-03-01,HAUL-0046,YCM,7120.26,0,0,7120.26
2023-03-01,HAUL-0046,YPM,-478.13,0,0,-478.13
2023-03-01,HAUL-0047,YCM,1870.3,0,0,1870.3
2023-03-01,HAUL-0047,YPM,211.01,0,0,211.01
2023-03-01,HAUL-0048,YCM,17361.25,0,0,17361.25
2023-03-01,HAUL-0048,YEM,139.13,0,0,139.13
2023-03-01,HAUL-0048,YPM,27167.44,0,0,27167.44
2023-03-01,HAUL-0049,YCM,8249.77,0,0,8249.77
2023-03-01,HAUL-0049,YPM,28229.95,0,0,28229.95
2023-03-01,HAUL-0049,YRR,15056.6,0,0,15056.6
2023-03-01,HAUL-0050,YCM,95654.47,0,0,95654.47
2023-03-01,HAUL-0050,YEM,73.95,0,0,73.95
2023-03-01,HAUL-0050,YIM,22266.92,0,0,22266.92
2023-03-01,HAUL-0050,YPM,16627.41,0,0,16627.41
2023-03-01,HAUL-0051,YCM,7991.58,0,0,7991.58
2023-03-01,HAUL-0051,YPM,25247.82,0,0,25247.82
2023-03-01,HAUL-0052,YCO,90479.63,0,0,90479.63
2023-03-01,HAUL-0052,YPM,21819.31,0,0,21819.31
2023-03-01,HAUL-0053,YCM,1943.2,0,0,1943.2
2023-03-01,HAUL-0053,YEM,27386.53,0,0,27386.53
2023-03-01,HAUL-0053,YIM,11876.17,0,0,11876.17
2023-03-01,HAUL-0053,YPM,14362.17,0,0,14362.17
2023-03-01,HAUL-0054,YCM,8449.19,0,0,8449.19
2023-03-01,HAUL-0054,YIM,55570.85,0,0,55570.85
2023-03-01,HAUL-0054,YPM,230068.14,0,0,230068.14
2023-03-01,HAUL-0055,YCM,20382.71,0,0,20382.71
2023-03-01,HAUL-0055,YPM,51554.51,0,0,51554.51
2023-03-01,HAUL-0056,YCM,46276.29,0,0,46276.29
2023-03-01,HAUL-0056,YPM,30703.42,0,0,30703.42
2023-03-01,HAUL-0057,YCM,69504.09,0,0,69504.09
2023-03-01,HAUL-0057,YPM,51160.06,0,0,51160.06
2023-03-01,HAUL-0058,YCO,12796.08,0,0,12796.08
2023-03-01,HAUL-0058,YPM,26873.03,0,0,26873.03
2023-03-01,HAUL-0058,YRR,1145.13,0,0,1145.13
2023-03-01,HAUL-0059,YCM,1972.04,0,0,1972.04
2023-03-01,HAUL-0059,YEM,15831.47,0,0,15831.47
2023-03-01,HAUL-0059,YPM,26368.6,0,0,26368.6
2023-03-01,HAUL-0060,YCM,50122.79,0,0,50122.79
2023-03-01,HAUL-0060,YEM,4766.16,0,0,4766.16
2023-03-01,HAUL-0060,YPM,34197.39,0,0,34197.39
2023-03-01,HAUL-0061,YCM,206.75,0,0,206.75
2023-03-01,HAUL-0061,YCO,17320.02,0,0,17320.02
2023-03-01,HAUL-0061,YPM,12368.84,152.45,0,12521.29
2023-03-01,HAUL-0061,YRR,60655.05,0,0,60655.05
2023-03-01,HAUL-0062,YCM,34020.76,0,0,34020.76
2023-03-01,HAUL-0062,YPM,53325.61,152.32,0,53477.93
2023-03-01,HAUL-0063,YCM,41534.12,0,0,41534.12
2023-03-01,HAUL-0063,YEM,69221.16,0,0,69221.16
2023-03-01,HAUL-0063,YPM,444034.37,1688.65,0,445723.02
2023-03-01,HAUL-0063,YRR,14801.63,0,0,14801.63
2023-03-01,HAUL-0064,YCM,152032.96,0,0,152032.96
2023-03-01,HAUL-0064,YCO,319009.16,0,0,319009.16
2023-03-01,HAUL-0064,YEM,235021.19,0,0,235021.19
2023-03-01,HAUL-0064,YPM,43621.93,0,0,43621.93
2023-03-01,HAUL-0064,YRR,24988.45,0,0,24988.45
2023-03-01,HAUL-0065,YCM,144983.66,2558.88,0,147542.54
2023-03-01,HAUL-0065,YCO,144333.42,0,0,144333.42
2023-03-01,HAUL-0065,YPM,35734.4,0,0,35734.4
2023-03-01,HAUL-0065,YRR,1190.73,0,0,1190.73
2023-03-01,HAUL-0066,YCM,82943.35,0,0,82943.35
2023-03-01,HAUL-0066,YCO,46887.13,0,0,46887.13
2023-03-01,HAUL-0066,YEM,1802.43,0,0,1802.43
2023-03-01,HAUL-0066,YPM,435139.68,143.93,0,435283.61
2023-03-01,HAUL-0066,YRR,274687.34,0,0,274687.34
2023-03-01,HAUL-0067,YRR,222331.86,4728.97,0,227060.83
2023-03-01,HAUL-0068,YCM,19542.36,0,0,19542.36
2023-03-01,HAUL-0068,YPM,12564.43,1774.99,0,14339.42
2023-03-01,HAUL-0068,YRR,26724.17,0,0,26724.17
2023-03-01,HAUL-0069,YCM,131953.19,0,0,131953.19
2023-03-01,HAUL-0069,YCO,58695.75,0,0,58695.75
2023-03-01,HAUL-0069,YEM,1815.71,0,0,1815.71
2023-03-01,HAUL-0069,YPM,19260.73,0,0,19260.73
2023-03-01,HAUL-0069,YRR,52884.6,0,0,52884.6
2023-03-01,HAUL-0070,YCM,50009.47,0,0,50009.47
2023-03-01,HAUL-0070,YCO,12475.26,0,0,12475.26
2023-03-01,HAUL-0070,YEM,801.69,0,0,801.69
2023-03-01,HAUL-0070,YPM,42103.67,0,0,42103.67
2023-03-01,HAUL-0070,YRR,37809.08,0,0,37809.08
2023-03-01,HAUL-0071,YCM,18167.68,0,0,18167.68
2023-03-01,HAUL-0071,YCO,74975.42,0,0,74975.42
2023-03-01,HAUL-0071,YPM,39146.83,0,0,39146.83
2023-03-01,HAUL-0071,YRR,47695.08,0,0,47695.08
2023-03-01,HAUL-0072,YCM,34973.29,5157.36,0,40130.65
2023-03-01,HAUL-0072,YEM,475.95,0,0,475.95
2023-03-01,HAUL-0072,YPM,23981.22,149.35,0,24130.57
2023-03-01,HAUL-0073,YCM,17619.06,0,0,17619.06
2023-03-01,HAUL-0073,YCO,9843.95,0,0,9843.95
2023-03-01,HAUL-0073,YEM,10177.49,0,0,10177.49
2023-03-01,HAUL-0073,YPM,36344.07,1653.34,0,37997.409999999996
2023-03-01,HAUL-0073,YRR,8380.71,0,0,8380.71
2023-03-01,HAUL-0074,YCM,25139.06,0,0,25139.06
2023-03-01,HAUL-0074,YPM,23974.46,1759.7,0,25734.16
2023-03-01,HAUL-0074,YRR,40247.64,0,0,40247.64
2023-03-01,HAUL-0075,YCM,29486.72,0,0,29486.72
2023-03-01,HAUL-0075,YCO,10602.92,0,0,10602.92
2023-03-01,HAUL-0075,YEM,-712.33,0,0,-712.33
2023-03-01,HAUL-0075,YPM,21553.54,0,0,21553.54
2023-03-01,HAUL-0075,YRR,21861.52,0,0,21861.52
2023-03-01,HAUL-0076,YCM,95424.77,4335.56,0,99760.33
2023-03-01,HAUL-0076,YEM,3488.35,0,0,3488.35
2023-03-01,HAUL-0076,YPM,325714.83,0,0,325714.83
2023-03-01,HAUL-0076,YRR,39462.2,0,0,39462.2
2023-03-01,HAUL-0076,YSS,28510.29,0,0,28510.29
2023-03-01,HAUL-0077,YCM,91610.27,0,0,91610.27
2023-03-01,HAUL-0077,YCO,54240.95,0,0,54240.95
2023-03-01,HAUL-0077,YEM,76824.12,0,0,76824.12
2023-03-01,HAUL-0077,YPM,8008.94,5416.34,0,13425.279999999999
2023-03-01,HAUL-0077,YRR,275042.92,0,0,275042.92
2023-03-01,HAUL-0078,YCM,105724.78,0,0,105724.78
2023-03-01,HAUL-0078,YCO,82671.7,0,0,82671.7
2023-03-01,HAUL-0078,YIM,1680.85,0,0,1680.85
2023-03-01,HAUL-0078,YPM,9602.4,1468.75,0,11071.15
2023-03-01,HAUL-0078,YRR,843995.88,0,0,843995.88
2023-03-01,HAUL-0079,YCM,21232.35,0,0,21232.35
2023-03-01,HAUL-0079,YCO,80883.79,0,0,80883.79
2023-03-01,HAUL-0079,YEM,3333.24,0,0,3333.24
2023-03-01,HAUL-0079,YIM,1721.12,0,0,1721.12
2023-03-01,HAUL-0079,YPM,7750.54,5571.03,0,13321.57
2023-03-01,HAUL-0079,YRR,39473.29,0,0,39473.29
2023-03-01,HAUL-0080,YCM,7396.07,0,0,7396.07
2023-03-01,HAUL-0080,YCO,4192.78,0,0,4192.78
2023-03-01,HAUL-0080,YEM,4683.63,0,0,4683.63
2023-03-01,HAUL-0080,YPM,7640.73,5472.8,0,13113.529999999999
2023-03-01,HAUL-0080,YRR,36532.11,0,0,36532.11
2023-03-01,HAUL-0081,YCM,62943.3,0,0,62943.3
2023-03-01,HAUL-0081,YCO,176652.72,0,0,176652.72
2023-03-01,HAUL-0081,YPM,3423.98,4771.27,0,8195.25
2023-03-01,HAUL-0081,YRR,4656.65,0,0,4656.65
2023-03-01,HAUL-0082,YCM,21825.88,0,0,21825.88
2023-03-01,HAUL-0082,YCO,4293.7,0,0,4293.7
2023-03-01,HAUL-0082,YEM,17440.12,0,0,17440.12
2023-03-01,HAUL-0082,YPM,172072.33,1039.64,0,173111.97
2023-03-01,HAUL-0082,YRR,544160.51,0,0,544160.51
2023-03-01,HAUL-0083,YCM,10940.59,0,0,10940.59
2023-03-01,HAUL-0083,YCO,9569.09,0,0,9569.09
2023-03-01,HAUL-0083,YEM,8153.23,0,0,8153.23
2023-03-01,HAUL-0083,YPM,109731.56,858.62,0,110590.18
2023-03-01,HAUL-0083,YRR,1014015.72,0,851.82,1014867.5399999999
2023-03-01,HAUL-0084,YCM,34261.65,0,0,34261.65
2023-03-01,HAUL-0084,YCO,633.64,0,0,633.64
2023-03-01,HAUL-0084,YPM,16100.18,0,0,16100.18
2023-03-01,HAUL-0084,YRR,72161.84,0,0,72161.84
2023-03-01,HAUL-0085,YCM,35221.94,2453.62,0,37675.560000000005
2023-03-01,HAUL-0085,YCO,29743.67,0,0,29743.67
2023-03-01,HAUL-0085,YPM,10880.96,3159.95,0,14040.91
2023-03-01,HAUL-0085,YRR,5864.59,0,0,5864.59
2023-03-01,HAUL-0086,YCM,24335.95,0,0,24335.95
2023-03-01,HAUL-0086,YCO,35302.04,0,0,35302.04
2023-03-01,HAUL-0086,YEM,1532.52,0,0,1532.52
2023-03-01,HAUL-0086,YIM,1214.5,0,0,1214.5
2023-03-01,HAUL-0086,YPM,13685.68,5715.73,0,19401.41
2023-03-01,HAUL-0086,YRR,353029.43,0,0,353029.43
2023-03-01,HAUL-0087,YCM,17394.4,0,0,17394.4
2023-03-01,HAUL-0087,YCO,5785.09,0,0,5785.09
2023-03-01,HAUL-0087,YEM,35146.1,0,0,35146.1
2023-03-01,HAUL-0087,YPM,6618.15,5721.77,0,12339.92
2023-03-01,HAUL-0087,YRR,1083765.73,0,0,1083765.73
2023-03-01,HAUL-0088,YCM,19438.61,0,0,19438.61
2023-03-01,HAUL-0088,YCO,13.48,0,0,13.48
2023-03-01,HAUL-0088,YEM,119302.33,0,0,119302.33
2023-03-01,HAUL-0088,YPM,37493.55,816.64,0,38310.19
2023-03-01,HAUL-0088,YRR,488201.37,0,0,488201.37
2023-03-01,HAUL-0089,YCM,61610.54,0,0,61610.54
2023-03-01,HAUL-0089,YCO,47167.61,0,0,47167.61
2023-03-01,HAUL-0089,YPM,5496.2,5414.99,0,10911.189999999999
2023-03-01,HAUL-0089,YRR,430064.35,0,0,430064.35
2023-03-01,HAUL-0090,YCM,56713.41,1091.72,0,57805.130000000005
2023-03-01,HAUL-0090,YEM,18990.66,0,0,18990.66
2023-03-01,HAUL-0090,YPM,8095.87,2739.05,0,10834.92
2023-03-01,HAUL-0090,YRR,266066.91,224.1,0,266291.00999999995
2023-03-01,HAUL-0091,YCM,98637.67,0,0,98637.67
2023-03-01,HAUL-0091,YEM,102900.94,0,0,102900.94
2023-03-01,HAUL-0091,YPM,11281.78,7566.73,0,18848.510000000002
2023-03-01,HAUL-0092,YCM,169331.04,1208.62,0,170539.66
2023-03-01,HAUL-0092,YCO,4241.09,0,0,4241.09
2023-03-01,HAUL-0092,YEM,2470.23,0,0,2470.23
2023-03-01,HAUL-0092,YPM,10893.76,2245.51,0,13139.27
2023-03-01,HAUL-0092,YRR,1245162.09,0,0,1245162.09
2023-03-01,HAUL-0093,YCM,67074.5,0,0,67074.5
2023-03-01,HAUL-0093,YCO,766.32,0,0,766.32
2023-03-01,HAUL-0093,YEM,5392.82,0,0,5392.82
2023-03-01,HAUL-0093,YPM,8216.97,5438.25,0,13655.22
2023-03-01,HAUL-0093,YRR,1587368.19,0,0,1587368.19
2023-03-01,HAUL-0094,YCM,29154.57,0,0,29154.57
2023-03-01,HAUL-0094,YCO,8487.61,0,0,8487.61
2023-03-01,HAUL-0094,YPM,8611.87,5373.28,0,13985.150000000001
2023-03-01,HAUL-0094,YRR,66100.52,0,0,66100.52
2023-03-01,HAUL-0095,YCM,22642.34,0,0,22642.34
2023-03-01,HAUL-0095,YCO,2988,0,0,2988
2023-03-01,HAUL-0095,YEM,3604.98,0,0,3604.98
2023-03-01,HAUL-0095,YPM,5381.28,5685.76,0,11067.04
2023-03-01,HAUL-0095,YRR,1642697.84,0,0,1642697.84
2023-03-01,HAUL-0095,YSS,7857.55,0,0,7857.55
2023-03-01,HAUL-0096,YCM,14600.58,0,0,14600.58
2023-03-01,HAUL-0096,YCO,11.46,0,0,11.46
2023-03-01,HAUL-0096,YEM,1018.13,0,0,1018.13
2023-03-01,HAUL-0096,YPM,108089.07,1009.71,0,109098.78000000001
2023-03-01,HAUL-0096,YRR,130383.14,0,0,130383.14
2023-03-01,HAUL-0097,YCM,38767.76,3142.86,0,41910.62
2023-03-01,HAUL-0097,YCO,576.25,8954.14,0,9530.39
2023-03-01,HAUL-0097,YEM,1064.08,0,0,1064.08
2023-03-01,HAUL-0097,YPM,13106.28,3206.42,0,16312.7
2023-03-01,HAUL-0097,YRR,222483.53,0,0,222483.53
2023-03-01,HAUL-0098,YCM,40964.11,0,0,40964.11
2023-03-01,HAUL-0098,YCO,57726.31,0,0,57726.31
2023-03-01,HAUL-0098,YPM,12578.75,1464.87,0,14043.619999999999
2023-03-01,HAUL-0098,YRR,171181.42,0,0,171181.42
2023-03-01,HAUL-0099,YCM,134688.87,0,0,134688.87
2023-03-01,HAUL-0099,YCO,112.35,0,0,112.35
2023-03-01,HAUL-0099,YPM,5937.1,5443.06,0,11380.16
2023-03-01,HAUL-0099,YRR,1714482.35,209.22,0,1714691.57
2023-03-01,HAUL-0100,YCM,80258.87,0,0,80258.87
2023-03-01,HAUL-0100,YEM,480.57,0,0,480.57
2023-03-01,HAUL-0100,YPM,7975.55,5900.71,0,13876.26
2023-03-01,HAUL-0101,YCM,50423.95,0,0,50423.95
2023-03-01,HAUL-0101,YPM,2577.55,0,0,2577.55
2023-03-01,HAUL-0101,YRR,642488.44,0,0,642488.44
2023-03-01,HAUL-0102,YCM,49331.56,0,0,49331.56
2023-03-01,HAUL-0102,YCO,177411.96,0,0,177411.96
2023-03-01,HAUL-0102,YEM,128.52,0,0,128.52
2023-03-01,HAUL-0102,YPM,5838.4,5689.07,0,11527.47
2023-03-01,HAUL-0102,YRR,82115.42,0,0,82115.42
2023-03-01,HAUL-0104,YCM,977.32,0,0,977.32
2023-03-01,HAUL-0104,YPM,19943.71,0,0,19943.71
2023-03-01,HAUL-0106,YEM,2128.04,0,0,2128.04
2023-03-01,HAUL-0107,YEM,3082.71,0,0,3082.71
2023-03-01,HAUL-0108,YRR,-41.07,0,0,-41.07
2023-03-01,HAUL-0112,YEM,6624.32,0,0,6624.32
2023-03-01,HAUL-0113,YCM,30138.02,0,0,30138.02
2023-03-01,HAUL-0113,YPM,9800.4,425.59,0,10225.99
2023-03-01,HAUL-0114,YCM,13541.51,0,0,13541.51
2023-03-01,HAUL-0114,YPM,6173.81,0,0,6173.81
2023-03-01,HAUL-0115,YCM,34578.78,0,0,34578.78
2023-03-01,HAUL-0115,YEM,2782.47,0,0,2782.47
2023-03-01,HAUL-0115,YPM,17577.04,425.65,0,18002.690000000002
2023-03-01,HAUL-0116,YCM,16356.67,0,0,16356.67
2023-03-01,HAUL-0116,YEM,2871.46,0,0,2871.46
2023-03-01,HAUL-0116,YPM,38229.37,0,0,38229.37
2023-03-01,HAUL-0117,YCM,14465.97,0,0,14465.97
2023-03-01,HAUL-0117,YEM,940.58,0,0,940.58
2023-03-01,HAUL-0117,YPM,2745.53,0,0,2745.53
2023-03-01,HAUL-0118,YCM,19318.66,0,0,19318.66
2023-03-01,HAUL-0118,YCO,405.5,0,0,405.5
2023-03-01,HAUL-0118,YPM,36927.91,0,0,36927.91
2023-04-01,HAUL-0001,YCM,6610.96,0,0,6610.96
2023-04-01,HAUL-0001,YCO,7419.75,0,0,7419.75
2023-04-01,HAUL-0001,YEM,986.55,0,0,986.55
2023-04-01,HAUL-0001,YPM,20739.25,1271.9,0,22011.15
2023-04-01,HAUL-0001,YRR,59301.44,0,0,59301.44
2023-04-01,HAUL-0002,YCM,17113.01,0,0,17113.01
2023-04-01,HAUL-0002,YPM,5878.17,95.93,0,5974.1
2023-04-01,HAUL-0002,YRR,60632.76,0,0,60632.76
2023-04-01,HAUL-0004,YCM,11345.13,0,0,11345.13
2023-04-01,HAUL-0004,YEM,895.27,0,0,895.27
2023-04-01,HAUL-0004,YPM,24857.47,656.63,0,25514.100000000002
2023-04-01,HAUL-0004,YRR,15161.45,126.5,0,15287.95
2023-04-01,HAUL-0005,YCM,62887.3,0,0,62887.3
2023-04-01,HAUL-0005,YPM,5823.33,97.8,0,5921.13
2023-04-01,HAUL-0005,YRR,55196.5,0,0,55196.5
2023-04-01,HAUL-0006,YCM,65748.94,0,0,65748.94
2023-04-01,HAUL-0006,YEM,2932.62,0,0,2932.62
2023-04-01,HAUL-0006,YPM,74671.61,3750.46,0,78422.07
2023-04-01,HAUL-0006,YRR,66.29,0,0,66.29
2023-04-01,HAUL-0007,YCM,80856.73,0,0,80856.73
2023-04-01,HAUL-0007,YPM,26573.21,1821.69,0,28394.899999999998
2023-04-01,HAUL-0007,YRR,93314.28,0,0,93314.28
2023-04-01,HAUL-0008,YCM,8373.11,0,0,8373.11
2023-04-01,HAUL-0008,YEM,755.06,0,0,755.06
2023-04-01,HAUL-0008,YPM,26566.16,1894.5,0,28460.66
2023-04-01,HAUL-0008,YRR,101750.58,0,0,101750.58
2023-04-01,HAUL-0010,YCM,21221.93,0,0,21221.93
2023-04-01,HAUL-0010,YCO,4557.35,0,0,4557.35
2023-04-01,HAUL-0010,YEM,2430.47,0,0,2430.47
2023-04-01,HAUL-0010,YPM,23037.04,0,0,23037.04
2023-04-01,HAUL-0010,YRR,91364.14,0,0,91364.14
2023-04-01,HAUL-0011,YRR,56073.71,0,0,56073.71
2023-04-01,HAUL-0012,YCM,49565.67,0,0,49565.67
2023-04-01,HAUL-0012,YCO,43438.48,0,0,43438.48
2023-04-01,HAUL-0012,YEM,69091.45,0,0,69091.45
2023-04-01,HAUL-0012,YPM,27424.13,1899.12,0,29323.25
2023-04-01,HAUL-0012,YRR,7106.43,0,0,7106.43
2023-04-01,HAUL-0013,YCM,15224.91,0,0,15224.91
2023-04-01,HAUL-0013,YCO,629.11,0,0,629.11
2023-04-01,HAUL-0013,YEM,576,0,0,576
2023-04-01,HAUL-0013,YPM,21160.37,1223.76,0,22384.129999999997
2023-04-01,HAUL-0013,YRR,770610.9,426.02,0,771036.92
2023-04-01,HAUL-0014,YCM,9587.97,0,0,9587.97
2023-04-01,HAUL-0014,YEM,2525.74,0,0,2525.74
2023-04-01,HAUL-0014,YPM,7643.66,0,0,7643.66
2023-04-01,HAUL-0014,YRR,198441.77,0,0,198441.77
2023-04-01,HAUL-0015,YCM,33082.25,0,0,33082.25
2023-04-01,HAUL-0015,YPM,10163.61,648.54,0,10812.150000000001
2023-04-01,HAUL-0015,YRR,68958.91,0,0,68958.91
2023-04-01,HAUL-0016,YCM,10338.12,0,0,10338.12
2023-04-01,HAUL-0016,YEM,5963.64,0,0,5963.64
2023-04-01,HAUL-0016,YPM,10018.82,0,0,10018.82
2023-04-01,HAUL-0016,YRR,3512.03,0,0,3512.03
