data,turno,periodo_climatico,DF,UF,produtividade_ht,massa_carregada,carga_media,num_ciclos,tmc,tempo_manobra,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-02-11,4,Chuvoso,67.2,73.91,2937.2,8613.2,81.32,106,2.87,1.15,5.94,2.01,4,1.05,2.94,2.54,0.41,2.29,0.23,ESC-01
2019-02-12,1,Chuvoso,66.33,48.62,2939.14,5616.03,81.98,69,2.14,1.1,5.98,1.99,4,2.06,1.92,1.22,0.72,0.59,0.62,ESC-01
2019-02-12,2,Chuvoso,58.3,65.92,2132.97,4911.74,81.53,60,3.04,1.1,6.02,2.51,3.5,1.21,2.28,1.53,0.75,0.78,0.75,ESC-01
2019-02-12,3,Chuvoso,58.58,78.71,2650.83,7341.78,80.68,91,2.97,1.06,6.02,2.49,3.49,0.74,2.76,2.36,0.38,2.1,0.25,ESC-01
2019-02-12,4,Chuvoso,66.04,92.3,2358.94,8773.49,80.5,110,3.23,1.22,6.04,1.99,4,0.27,3.76,3.02,0.71,2.63,0.39,ESC-01
2019-02-13,1,Chuvoso,66.7,92.64,2614.59,9637.22,83.08,117,3.16,1.12,6.04,2.02,4,0.27,3.74,3.46,0.27,3.33,0.14,ESC-01
2019-02-13,2,Chuvoso,64.11,81.7,2144.57,6615.79,81.13,82,3.35,1.07,5.99,2.18,3.82,0.68,3.11,2.18,0.96,1.47,0.7,ESC-01
2019-02-13,3,Chuvoso,66.99,74.17,2647.87,7827.93,83.87,93,3.2,1.12,6.01,1.99,4,1.03,2.95,2.63,0.33,2.42,0.22,ESC-01
2019-02-13,4,Chuvoso,66.97,42.56,2532.08,4313.95,84.46,51,2.92,1.11,6.02,1.99,4,2.3,1.72,1.4,0.3,1.05,0.36,ESC-01
2019-02-14,1,Chuvoso,66.31,40.75,2754.95,4503.25,82.03,55,3.05,1.25,5.97,1.99,4,2.36,1.65,1.56,0.08,1.46,0.09,ESC-01
2019-02-14,2,Chuvoso,62.81,47.58,2518.17,4573.97,83.04,55,2.87,0.9,6.05,2.21,3.8,1.99,1.81,1.5,0.31,1.16,0.34,ESC-01
2019-02-14,3,Chuvoso,66.19,39.34,2811.01,4437.36,84.53,53,2.61,1.37,5.94,2.02,4,2.41,1.58,1.37,0.22,1.12,0.25,ESC-01
2019-02-14,4,Chuvoso,53.85,33.64,2367.01,2606.83,80.67,32,2.89,0.98,5.99,2.79,3.23,2.13,1.09,1.01,0.08,0.86,0.15,ESC-01
2019-02-15,1,Chuvoso,66.86,40.37,1623.89,2637.59,81.61,32,2.87,0.91,5.99,1.98,4,2.38,1.63,0.42,1.19,-1.83,2.24,ESC-01
2019-02-15,2,Chuvoso,67.21,47.98,2563.89,4920.46,82.27,60,3.1,0.98,6.02,2,4,2.09,1.9,1.3,0.61,0.67,0.61,ESC-01
2019-02-15,3,Chuvoso,49.92,58.12,1833.31,3121.49,80.78,39,3.48,1.42,6.03,3.04,2.97,1.24,1.72,1.54,0.19,1.26,0.29,ESC-01
2019-02-15,4,Chuvoso,66.78,83.29,1906.48,6407.73,81.7,79,3.74,1.44,5.96,2.01,4,0.64,3.37,2.56,0.8,1.94,0.61,ESC-01
2019-02-16,1,Chuvoso,34.85,83.25,3069.88,5367.79,83.48,64,2.79,1.4,5.95,3.92,2.11,0.36,1.75,1.75,0,1.76,0,ESC-01
2019-02-16,2,Chuvoso,33.07,95.97,2758.74,5235.15,79.5,66,2.88,1.1,6.01,4.04,2,0.09,1.92,1.75,0.16,1.59,0.15,ESC-01
2019-02-16,3,Chuvoso,33.12,94.5,2840.92,5308.76,82.03,65,2.66,1.16,6.05,3.98,2,0.11,1.89,1.81,0.08,1.75,0.07,ESC-01
2019-02-16,4,Chuvoso,33.13,87.62,2671.32,4567.13,85.25,54,2.93,1.08,6.04,3.99,2,0.26,1.74,1.63,0.11,1.5,0.13,ESC-01
2019-02-17,1,Chuvoso,33.41,84.09,2688.47,4532.29,82.28,55,2.87,1.05,5.98,3.97,2,0.31,1.68,1.69,0,1.69,0,ESC-01
2019-02-17,2,Chuvoso,32.32,94.09,2763.4,4925.52,85.3,58,2.5,1.03,6.01,4.03,1.94,0.13,1.81,1.59,0.22,1.35,0.23,ESC-01
2019-02-17,3,Chuvoso,33.44,89.16,2733.74,4871.31,82.79,59,2.75,0.94,6.05,3.99,2,0.23,1.76,1.71,0.06,1.64,0.06,ESC-01
2019-02-17,4,Chuvoso,33.35,92.51,2562.2,4690.16,81.61,58,2.75,1.18,5.96,3.97,2,0.14,1.86,1.86,0,1.88,0,ESC-01
2019-02-18,1,Chuvoso,30.73,94.05,2718.59,4806.1,82.84,58,2.61,1.16,5.97,4.16,1.86,0.1,1.75,1.48,0.28,1.19,0.29,ESC-01
2019-02-18,2,Chuvoso,33.04,88.86,3012,5394.63,80.98,66,2.62,1.16,5.96,3.97,2,0.22,1.77,1.44,0.35,1.12,0.31,ESC-01
2019-02-18,3,Chuvoso,33.25,16.04,3054.71,970.55,80.37,12,2.26,1.17,5.97,4.02,2,1.68,0.32,0.32,0,0.32,0,ESC-01
2019-02-18,4,Chuvoso,33.42,84.57,2505.68,4269.26,80.02,53,2.54,1.21,6.04,4.04,2,0.32,1.66,1.66,0.02,1.63,0.03,ESC-01
2019-02-19,1,Chuvoso,33.08,86.16,2667.49,4595.64,81.14,57,2.66,1.26,5.99,3.98,2,0.28,1.71,1.49,0.24,1.24,0.25,ESC-01
2019-02-19,2,Chuvoso,33.59,85.96,2997.32,5032.27,81.87,62,2.75,0.94,5.95,3.98,2,0.3,1.7,1.62,0.08,1.54,0.08,ESC-01
2019-02-19,3,Chuvoso,33.62,27.57,2739.39,1525.57,80.27,19,2.51,1.04,6.05,3.98,2,1.45,0.55,0.47,0.08,0.2,0.27,ESC-01
2019-02-19,4,Chuvoso,33.38,51,2223.76,2283.53,79.28,29,3.39,1.3,5.96,3.96,2,0.97,1.03,1.03,0,1.04,0,ESC-01
2019-02-20,1,Chuvoso,33.58,84.78,2574.88,4370.46,85.36,51,2.95,1.29,6.06,4.02,2,0.31,1.69,1.65,0.05,1.58,0.06,ESC-01
2019-02-20,2,Chuvoso,33.52,66.22,2621.06,3493.19,82.46,42,2.42,1.17,6.03,3.98,2,0.67,1.33,1.22,0.11,1.07,0.16,ESC-01
2019-02-20,3,Chuvoso,33.26,46.03,2679.05,2458.04,84.53,29,2.45,0.88,6.03,3.98,2,1.08,0.93,0.92,0,0.93,0,ESC-01
2019-02-20,4,Chuvoso,33.52,30.8,2951.33,1809.88,82.58,22,2.56,1.07,6,4.03,2,1.38,0.62,0.57,0.04,0.46,0.11,ESC-01
2019-02-21,1,Chuvoso,33.46,64.79,1895.46,2440.65,81.77,30,4.17,1.19,6.04,3.98,2,0.71,1.29,1.2,0.09,1.01,0.19,ESC-01
2019-02-21,2,Chuvoso,33.25,93.17,2144.46,3974.64,81.02,49,3.56,1.39,6.03,3.97,2,0.15,1.87,1.85,0,1.84,0,ESC-01
2019-02-21,3,Chuvoso,33.56,91.65,2283.34,4189.27,86.64,48,3.66,1.12,5.96,3.96,2,0.18,1.8,1.56,0.25,1.26,0.31,ESC-01
2019-02-21,4,Chuvoso,33.04,78.9,2342.65,3704.99,85.55,43,4.35,1.26,6.05,3.99,2,0.43,1.57,1.35,0.22,1.04,0.31,ESC-01
2019-02-22,1,Chuvoso,33.62,93.31,2077.88,3873.43,81.68,47,3.49,1.2,6.04,4.03,2,0.14,1.86,1.57,0.29,1.2,0.37,ESC-01
2019-02-22,2,Chuvoso,20.05,89.72,1878.71,2013.6,80.97,25,3.32,1.54,5.98,4.81,1.19,0.12,1.08,0.67,0.4,-0.29,0.96,ESC-01
2019-02-22,3,Chuvoso,22.54,72.19,2278.64,2256.24,80.28,28,4.44,1.16,6.02,4.63,1.36,0.37,0.99,0.76,0.23,0.28,0.48,ESC-01
2019-02-22,4,Chuvoso,19.7,81.62,1770.04,1717.42,81.19,21,3.49,1.35,6.03,4.76,1.19,0.23,0.97,0.59,0.37,-0.47,1.06,ESC-01
2019-02-23,1,Chuvoso,33.33,49.99,2879.31,2903.07,80.9,36,2.75,1.03,6.01,3.97,2,0.99,1.01,0.7,0.3,0.2,0.51,ESC-01
2019-02-25,1,Chuvoso,33.04,48.34,1135.67,1081.52,77.77,14,4.17,1.15,6.03,4.02,2,1.04,0.96,0.4,0.57,-2.04,2.43,ESC-01
2019-02-25,2,Chuvoso,32,82.17,1966.97,3091.46,83.2,37,3.3,1.12,6.01,4.07,1.91,0.35,1.58,1.25,0.31,0.76,0.5,ESC-01
2019-02-25,3,Chuvoso,29.41,49.53,1433.05,1261.55,79.02,16,4.63,1.31,6.05,4.25,1.76,0.88,0.88,0.76,0.12,0.33,0.43,ESC-01
2019-02-25,4,Chuvoso,37.1,47.74,1830.92,1937.36,80.73,24,2.88,1.08,5.98,3.76,2.21,1.15,1.07,1.06,0,1.05,0,ESC-01
2019-02-26,1,Chuvoso,37.84,80.02,1979.17,3501.56,79.96,44,3.22,1.8,6.06,3.73,2.26,0.47,1.79,1.44,0.35,0.96,0.48,ESC-01
2019-02-26,2,Chuvoso,56.26,69.02,2103.91,4865.97,80.04,61,3.47,1.26,5.97,2.58,3.4,1.05,2.35,2.14,0.2,1.96,0.2,ESC-01
2019-02-26,3,Chuvoso,67.33,21.29,3041.18,2625.23,84.74,31,3.32,0.98,5.97,2.01,4,3.14,0.86,0.8,0.06,0.69,0.11,ESC-01
2019-02-27,2,Chuvoso,66.09,55.76,2046.83,4614.37,80.83,57,3.36,1.31,6.02,2.01,4,1.76,2.24,2.16,0.08,2.08,0.08,ESC-01
2019-02-27,3,Chuvoso,62.66,78.46,2196.65,6520.59,81.05,80,3.41,1.09,6.03,2.24,3.78,0.84,2.92,2.55,0.39,2.27,0.29,ESC-01
2019-02-27,4,Chuvoso,57.36,83.24,2309.52,6597.98,82.01,80,3.25,1.1,5.98,2.6,3.41,0.58,2.86,2.72,0.11,2.65,0.08,ESC-01
2019-02-28,1,Chuvoso,66.6,78.37,2201.46,6863.05,83.16,83,2.92,1.3,5.98,2.01,4,0.87,3.1,2.54,0.58,2.12,0.42,ESC-01
2019-02-28,2,Chuvoso,63.39,77.3,2123.84,6364.56,82.31,77,3.16,1.08,6.03,2.18,3.82,0.85,2.98,2.62,0.34,2.35,0.27,ESC-01
2019-02-28,3,Chuvoso,58.36,62.53,1833.33,3969.21,83.07,48,3.51,0.94,6.04,2.52,3.5,1.33,2.16,1.65,0.53,1,0.66,ESC-01
2019-02-28,4,Chuvoso,50.15,81.15,1934.67,4638.68,81.52,57,4.1,1.49,6.05,3,3.01,0.59,2.42,1.77,0.66,1.07,0.69,ESC-01
2019-03-01,1,Chuvoso,66.94,54.84,1879.36,4165.88,79.44,52,3.86,0.95,5.96,2.01,4,1.8,2.19,1.12,1.08,-0.12,1.24,ESC-01
2019-03-01,2,Chuvoso,59.3,59.84,1630.29,3478.91,80.7,43,3.8,1.15,6.06,2.42,3.57,1.42,2.14,1.09,1.06,-0.39,1.48,ESC-01
2019-03-01,3,Chuvoso,62.04,51.43,2418.99,4610.84,82.27,56,3.21,1.18,6,2.27,3.72,1.82,1.9,1.25,0.65,0.55,0.7,ESC-01
2019-03-01,4,Chuvoso,66.86,74.75,1918.35,5643.4,82.02,69,3.42,1.13,6.02,1.99,4,1.02,2.98,2.54,0.44,2.16,0.39,ESC-01
2019-03-02,1,Chuvoso,66.81,73.94,2364.82,6988.42,82.59,84,3.25,1.03,6.05,2.01,4,1.04,2.96,2.72,0.24,2.54,0.17,ESC-01
2019-03-02,2,Chuvoso,67.22,69.93,2678.07,7564.16,81.45,93,2.93,1.3,6.05,2.01,4,1.19,2.83,2.15,0.66,1.71,0.43,ESC-01
2019-03-02,3,Chuvoso,64.38,80.62,2284.34,7219.83,83.25,87,3.23,1.04,5.98,2.12,3.88,0.73,3.12,2.95,0.2,2.81,0.14,ESC-01
2019-03-02,4,Chuvoso,66.75,79.49,2243.5,7028.54,83.4,85,2.97,1.1,6.04,2,4,0.84,3.15,2.93,0.23,2.77,0.17,ESC-01
2019-03-03,1,Chuvoso,67.03,74.03,2125.47,6404.15,82.13,78,3.41,1.45,6.04,2,4,1.01,2.99,2.73,0.26,2.53,0.2,ESC-01
2019-03-03,2,Chuvoso,66.67,71.78,2188.25,6256.42,82.62,76,3.78,1.07,6.04,1.99,4,1.13,2.9,2.59,0.28,2.35,0.22,ESC-01
2019-03-03,3,Chuvoso,58.36,61.98,2689.17,5961.07,83.3,71,3.31,1.11,5.99,2.48,3.53,1.34,2.19,1.93,0.27,1.71,0.23,ESC-01
2019-03-03,4,Chuvoso,66.51,79.48,2159.87,6881.14,80.29,86,3.76,1.27,5.99,1.99,4,0.8,3.19,3.02,0.18,2.9,0.13,ESC-01
2019-03-04,1,Chuvoso,53.74,89.53,2128.94,6195.84,80.79,77,3.66,1.14,6,2.76,3.25,0.34,2.9,2.83,0.09,2.74,0.07,ESC-01
2019-03-04,2,Chuvoso,54,88.69,2096.24,6175.34,82.65,74,3.3,1.05,6.01,2.75,3.24,0.35,2.87,1.89,1.01,1.06,0.82,ESC-01
2019-03-04,3,Chuvoso,64.92,39.17,2476.57,3799.34,80.09,47,3.67,1.05,5.99,2.12,3.89,2.38,1.51,1.29,0.23,1,0.29,ESC-01
2019-03-04,4,Chuvoso,66.85,67.34,2333.76,6367.66,81.27,78,3.15,1.2,6.02,2.01,4,1.29,2.68,2.58,0.12,2.5,0.1,ESC-01
2019-03-05,1,Chuvoso,67.18,91.57,2395.08,8761.14,82.34,107,3.02,1.09,6.04,2,4,0.34,3.63,3.05,0.6,2.74,0.34,ESC-01
2019-03-05,2,Chuvoso,34.4,81.31,2806.27,4805.64,81.07,59,2.72,0.93,6.02,3.94,2.08,0.38,1.71,1.7,0,1.69,0,ESC-01
2019-03-05,3,Chuvoso,55.17,72.23,2628.08,6267.27,82.42,76,2.85,0.87,5.95,2.68,3.29,0.9,2.42,2.33,0.06,2.28,0.05,ESC-01
2019-03-05,4,Chuvoso,67.1,90,2450.85,8714.26,82.18,107,2.93,1.31,5.95,2.01,4,0.4,3.57,3.22,0.38,3.03,0.21,ESC-01
2019-03-06,1,Chuvoso,64.04,78.18,2338.93,7069.26,80.41,88,2.6,0.96,5.94,2.18,3.84,0.82,3.04,1.99,1.03,1.28,0.7,ESC-01
2019-03-06,2,Chuvoso,66.76,86.8,2564.37,9025.87,83.07,108,2.71,1.05,6.06,2,4,0.51,3.46,3.44,0.05,3.39,0.03,ESC-01
2019-03-06,3,Chuvoso,66.06,67.97,2450.55,6612.11,81.37,81,2.91,1.22,5.94,1.99,4,1.29,2.73,2.45,0.26,2.27,0.19,ESC-01
2019-03-06,4,Chuvoso,66.21,25.08,2737.36,2715.16,82.65,33,3.21,1.15,6.06,2,4,3.01,0.99,0.99,0,0.99,0,ESC-01
2019-03-07,1,Chuvoso,63.81,58.39,2658.95,5880.47,81.92,72,2.89,1.05,5.97,2.17,3.83,1.61,2.24,1.87,0.35,1.57,0.29,ESC-01
2019-03-07,2,Chuvoso,66.31,77.98,2774.69,8545.63,81.5,105,2.87,1.19,5.99,2,4,0.89,3.12,2.6,0.51,2.33,0.29,ESC-01
2019-03-07,3,Chuvoso,66.4,85.22,2030.86,6848.03,81.34,84,3.14,1.06,6.05,2,4,0.62,3.37,2.95,0.43,2.63,0.31,ESC-01
2019-03-07,4,Chuvoso,66.01,88.15,2120.2,7481.19,83.08,90,3.21,1.15,6,2.01,4,0.48,3.5,2.27,1.25,1.43,0.83,ESC-01
2019-03-08,1,Chuvoso,67,52.38,2660.6,5550.17,80.25,69,3.29,1.2,5.95,2.01,4,1.92,2.07,2.05,0.03,2.03,0.03,ESC-01
2019-03-08,2,Chuvoso,38.09,18.27,1927.23,812.05,81,10,3.97,0.93,5.96,3.73,2.3,1.88,0.42,0.42,0,0.42,0,ESC-01
2019-03-08,3,Chuvoso,30.58,76.82,2386.66,3398.13,82.33,41,2.97,1.1,6.01,4.16,1.82,0.41,1.4,1.36,0.05,1.28,0.08,ESC-01
2019-03-08,4,Chuvoso,33.04,84.63,1930.94,3285.96,80.7,41,3.98,1.23,6,3.96,2,0.3,1.71,1.3,0.4,0.73,0.58,ESC-01
2019-03-09,1,Chuvoso,33.57,55.3,2072.01,2291.24,81.17,28,4.01,1.31,6.02,3.97,2,0.9,1.1,0.87,0.23,0.38,0.49,ESC-01
2019-03-09,2,Chuvoso,30.67,69.27,2402.05,3067.88,82.13,37,3.08,1.11,5.96,4.16,1.84,0.57,1.28,1.28,0,1.27,0,ESC-01
2019-03-09,3,Chuvoso,33.16,77.3,1944.71,2999.32,80.42,37,3.95,0.93,5.98,4.03,2,0.46,1.53,1.18,0.36,0.6,0.59,ESC-01
2019-03-09,4,Chuvoso,27.96,47.15,1559.27,1236.86,82.38,15,2.82,0.7,6.02,4.29,1.67,0.88,0.8,0.44,0.36,-0.99,1.42,ESC-01
2019-03-10,1,Chuvoso,33.11,93.69,1825.97,3382.33,82.56,41,3.22,1.09,6.02,4,2,0.14,1.85,0.92,0.94,-0.45,1.38,ESC-01
2019-03-10,2,Chuvoso,33.52,76.12,1986.59,3072.14,82.25,37,3.36,0.91,6.05,3.98,2,0.48,1.53,0.75,0.76,-0.48,1.24,ESC-01
2019-03-10,3,Chuvoso,33.5,63.07,2440.5,3124.88,82.08,38,2.69,1.17,6.04,3.98,2,0.73,1.28,0.91,0.36,0.34,0.57,ESC-01
2019-03-10,4,Chuvoso,55.48,41.29,2308.2,3169.19,81.54,39,2.72,0.99,5.99,2.72,3.3,1.92,1.38,1.37,0,1.39,0,ESC-01
2019-03-11,1,Chuvoso,66.78,40.83,2238.97,3650.2,81.07,45,3.91,0.96,5.95,2,4,2.38,1.64,1.62,0,1.61,0,ESC-01
2019-03-11,2,Chuvoso,66.68,57.6,2251.44,5299.03,82.14,64,3.48,1,5.96,2,4,1.67,2.32,1.67,0.66,1.04,0.62,ESC-01
2019-03-11,3,Chuvoso,66.6,46.05,1849.28,3391.41,80.5,42,3.99,0.9,5.98,1.99,4,2.16,1.85,1.4,0.44,0.76,0.63,ESC-01
2019-03-11,4,Chuvoso,66.35,79.77,2068.57,6726.95,81.83,82,4.05,1.22,5.99,1.99,4,0.78,3.25,3.22,0,3.25,0,ESC-01
2019-03-12,1,Chuvoso,67.31,43.64,2492.82,4300.6,81.84,53,3.38,1.2,5.97,2.01,4,2.25,1.77,1.75,0,1.74,0,ESC-01
2019-03-12,2,Chuvoso,66.51,45.26,2056.4,3706.55,80.23,46,3.38,1.09,6,1.99,4,2.19,1.8,1.76,0.05,1.7,0.07,ESC-01
2019-03-12,3,Chuvoso,66.58,32.34,2055.26,2663.25,83.45,32,3.1,1.02,5.98,1.99,4,2.7,1.29,0.64,0.67,-0.61,1.25,ESC-01
2019-03-12,4,Chuvoso,66.89,41.59,2475.12,4167.17,81.26,51,2.47,0.77,6.04,2.01,4,2.32,1.67,1.22,0.45,0.69,0.53,ESC-01
2019-03-13,1,Chuvoso,67.2,83.64,2819.72,9540.38,82.84,115,2.6,0.94,5.96,2.02,4,0.63,3.4,2.81,0.56,2.54,0.29,ESC-01
2019-03-13,2,Chuvoso,62.21,35.35,2192.68,2850.11,81.52,35,3.29,1.13,6.03,2.3,3.71,2.41,1.3,1.22,0.08,1.08,0.14,ESC-01
2019-03-13,3,Chuvoso,66.32,53.81,2641.44,5728.54,81.11,70,2.98,0.96,5.98,2,4,1.87,2.12,1.9,0.23,1.7,0.2,ESC-01
2019-03-13,4,Chuvoso,67.3,44.4,2469.07,4357.05,80.66,54,3.06,1.03,5.94,2,4,2.23,1.79,1.26,0.51,0.68,0.57,ESC-01
2019-03-14,1,Chuvoso,66.3,48.35,1916.87,3700.86,80.04,46,3.62,1.2,6,2.02,4,2.06,1.95,1.18,0.75,0.2,0.98,ESC-01
2019-03-14,2,Chuvoso,62.08,89.1,2676.32,8827.18,81.86,107,2.91,0.99,5.94,2.26,3.72,0.43,3.32,2.38,0.91,1.86,0.51,ESC-01
2019-03-14,3,Chuvoso,64.58,82.54,2576.56,8369.52,81.16,103,3.14,1.06,5.98,2.11,3.91,0.7,3.23,2.75,0.47,2.47,0.27,ESC-01
2019-03-14,4,Chuvoso,64.62,38.67,2224.73,3385.82,82.06,41,3.12,1.13,5.99,2.13,3.89,2.38,1.52,1.43,0.08,1.3,0.12,ESC-01
2019-03-15,1,Chuvoso,56.92,36.93,2330.14,2962.98,80.72,37,2.7,1.13,5.95,2.55,3.44,2.17,1.27,0.66,0.62,-0.35,1,ESC-01
2019-03-15,4,Chuvoso,33.48,40.38,2695.1,2195.46,83.89,26,3.22,1.17,6.03,3.98,2,1.19,0.81,0.81,0,0.82,0,ESC-01
2019-03-16,1,Chuvoso,33.42,81.41,2443.51,4039.52,83.42,48,3.78,1.12,6.03,4,2,0.36,1.63,1.56,0.09,1.46,0.11,ESC-01
2019-03-16,2,Chuvoso,33.26,89.89,2674.65,4759.2,83.43,57,3.15,1.05,6.03,3.99,2,0.22,1.8,1.57,0.22,1.34,0.23,ESC-01
2019-03-16,3,Chuvoso,33.3,92.38,1816.85,3327.27,83.86,40,4.49,1.23,6.03,3.96,2,0.17,1.83,1.53,0.3,1.09,0.45,ESC-01
2019-03-16,4,Chuvoso,33.61,84.1,2111.64,3588.53,85.12,42,3.68,1.01,5.95,4.03,2,0.32,1.69,1.13,0.55,0.33,0.79,ESC-01
2019-03-17,1,Chuvoso,33.57,90.48,2893.92,5240.64,83.41,63,2.93,1.06,6.01,4,2,0.19,1.81,1.71,0.1,1.61,0.1,ESC-01
2019-03-17,2,Chuvoso,33.27,91.8,2457.41,4521.7,83.03,54,3.11,1.2,6.01,3.98,2,0.18,1.83,1.34,0.48,0.81,0.53,ESC-01
2019-03-17,3,Chuvoso,33.1,86.72,2533.42,4337.63,83,52,3.04,1.36,6.04,4.03,2,0.28,1.72,1.09,0.63,0.37,0.72,ESC-01
2019-03-17,4,Chuvoso,28.42,88.35,2492.96,3711.3,84.2,44,2.84,0.93,6.05,4.27,1.7,0.2,1.51,1.04,0.46,0.42,0.62,ESC-01
2019-03-18,1,Chuvoso,33.01,89.9,2712.73,4798.76,84.88,57,2.84,1.28,6.04,4.02,2,0.21,1.79,1.52,0.27,1.24,0.29,ESC-01
2019-03-18,2,Chuvoso,33.18,70.91,2436.07,3481.28,82.57,42,2.97,1.12,5.97,4,2,0.58,1.42,1.31,0.11,1.15,0.15,ESC-01
2019-03-18,3,Chuvoso,33.12,63.69,2528.21,3194.78,82.24,39,2.97,1.41,6.01,3.97,2,0.73,1.28,0.98,0.29,0.53,0.45,ESC-01
2019-03-18,4,Chuvoso,33.24,73.67,2845.59,4147.86,83.04,50,3.38,1.03,6.04,4.03,2,0.53,1.48,1.47,0,1.47,0,ESC-01
2019-03-19,1,Chuvoso,37.31,56.19,1774.11,2266.17,80.51,28,4.32,1.2,6.02,3.73,2.24,0.97,1.26,0.29,0.97,-1.79,2.09,ESC-01
2019-03-19,2,Chuvoso,66.61,20.24,1437.15,1164.44,82.94,14,3.66,1.32,6.05,2.01,4,3.19,0.81,0.22,0.59,-2.32,2.54,ESC-01
2019-03-19,3,Chuvoso,66.34,42.31,2707.5,4549.75,80.59,57,3.43,0.96,5.95,2.02,4,2.29,1.71,1.17,0.53,0.61,0.56,ESC-01
2019-03-19,4,Chuvoso,67,55.46,2477.06,5456.55,81.94,67,3.26,1.12,5.96,2,4,1.77,2.23,2.12,0.11,2.02,0.1,ESC-01
2019-03-20,1,Chuvoso,66.34,85.07,2565.07,8646.65,81.85,106,2.83,1.15,5.96,1.99,4,0.63,3.38,3.04,0.34,2.85,0.19,ESC-01
2019-03-20,2,Chuvoso,66.25,84.54,2245.74,7591.7,80.66,94,3.26,0.92,6.03,1.98,4,0.59,3.4,2.71,0.69,2.28,0.44,ESC-01
2019-03-20,3,Chuvoso,67.32,90.74,2597.31,9438.31,82.75,114,3.32,0.89,6.03,2.01,4,0.39,3.65,3.35,0.26,3.21,0.14,ESC-01
2019-03-20,4,Chuvoso,64.9,88.9,2480.26,8677.59,82.47,106,3.13,1.31,5.95,2.08,3.92,0.42,3.49,2.95,0.55,2.65,0.31,ESC-01
2019-03-21,1,Chuvoso,65.04,87.25,2531.34,8571.34,80.71,107,2.82,1.09,6.05,2.12,3.88,0.48,3.39,2.77,0.62,2.41,0.35,ESC-01
2019-03-21,2,Chuvoso,66.85,80.96,2144.36,6895.27,81.79,85,3.5,1.01,6.01,1.98,4,0.77,3.21,2.49,0.74,1.96,0.52,ESC-01
2019-03-21,3,Chuvoso,66.25,91.73,1981.96,7200.26,80.32,90,3.79,1.01,6,1.99,4,0.37,3.62,2.65,0.98,2.01,0.65,ESC-01
2019-03-21,4,Chuvoso,55.09,70.3,2182.4,5002.58,80.57,62,3.35,1.37,6.05,2.7,3.31,1.01,2.29,1.7,0.61,1.1,0.59,ESC-01
2019-03-22,1,Chuvoso,66.24,86.09,2448.38,8605.83,81.85,105,3.14,1.25,5.97,2.02,4,0.52,3.5,3.38,0.1,3.3,0.05,ESC-01
2019-03-22,2,Chuvoso,37.72,84.74,2611.49,5068.21,81.09,62,3.16,0.92,6.04,3.74,2.25,0.33,1.92,1.41,0.5,0.93,0.48,ESC-01
2019-03-22,3,Chuvoso,33.04,78.67,2124.95,3394.04,80.19,42,2.93,1.19,6.01,3.98,2,0.43,1.59,0.41,1.16,-1.25,1.66,ESC-01
2019-03-22,4,Chuvoso,33.06,85.56,2861.04,4947.39,81.1,61,2.75,1.17,6.05,3.98,2,0.28,1.71,1.44,0.28,1.18,0.27,ESC-01
2019-03-23,1,Chuvoso,33.28,83.83,3019.64,5000.22,81.28,62,3.03,1.08,6.01,4.02,2,0.33,1.68,1.67,0,1.68,0,ESC-01
2019-03-23,2,Chuvoso,12.42,66.33,2884.61,1451.52,79.93,18,3.37,1.1,5.99,5.27,0.75,0.25,0.49,0.37,0.13,-0.07,0.44,ESC-01
2019-03-24,1,Chuvoso,33.66,83.04,2472.88,4113.75,80.53,51,3.1,1.33,6.02,4.04,2,0.33,1.66,1.67,0,1.66,0,ESC-01
2019-03-24,2,Chuvoso,27.03,76.13,2520.58,3084.17,83.99,37,3.04,0.78,5.94,4.4,1.62,0.39,1.22,1.14,0.09,1,0.14,ESC-01
2019-03-24,3,Chuvoso,33.64,80.3,2806.92,4564.38,80.92,56,2.82,0.96,5.99,3.98,2,0.39,1.61,1.44,0.17,1.26,0.18,ESC-01
2019-03-24,4,Chuvoso,33.12,90.86,2335.88,4271.58,78.68,54,3.46,1.4,5.95,3.98,2,0.19,1.82,1.32,0.49,0.77,0.55,ESC-01
2019-03-25,1,Chuvoso,33.19,91.29,2118.65,3915.26,81.4,48,3.33,1.21,5.99,4.01,2,0.16,1.83,1.5,0.34,1.09,0.42,ESC-01
2019-03-25,2,Chuvoso,15.36,93.12,2608.14,2253.68,80.37,28,4.41,1.18,5.96,5.04,0.92,0.07,0.86,0.7,0.16,0.35,0.35,ESC-01
2019-03-25,3,Chuvoso,30.06,71.54,1124.11,1431.52,79.87,18,3.67,0.99,6.05,4.18,1.79,0.51,1.28,-0.26,1.54,-5.35,5.13,ESC-01
2019-03-25,4,Chuvoso,33.42,78.61,2228.05,3524.64,81.98,43,3.4,1.33,6.06,3.97,2,0.43,1.56,1.1,0.48,0.43,0.66,ESC-01
2019-03-26,1,Chuvoso,33.32,44.32,1628.98,1437.01,79.95,18,4.02,0.54,6.03,4.03,2,1.11,0.9,0.32,0.57,-1.57,1.9,ESC-01
2019-03-26,2,Chuvoso,29.69,58.94,2018.24,2120.47,81.01,26,3.4,1,6.05,4.2,1.78,0.74,1.03,0.75,0.29,0.09,0.67,ESC-01
